Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL1911541,,,380.44,0.0,3.62,28,Cc1c(COc2cccc(OCC3CCOCC3)n2)[nH]c2ccccc2c1=O,CL,'=',984.0,mL.min-1.kg-1,,,,,,,,,0,CHEMBL1913316,Intrinsic clearance in mouse liver microsomes at 0.2 uM,A,BAO_0000251,microsome format,Mus musculus,CHEMBL3559723,Liver,,Microsome,,,,CHEMBL613580,Liver,Mus musculus,TISSUE,CHEMBL1909616,1,Scientific Literature,Bioorg Med Chem Lett,2011,,,,,984.0
CHEMBL1914844,,,495.06,0.0,4.37,6k,Cc1ccc(N2CCN(CC(O)COc3ccccc3C(=O)CCc3ccccc3)CC2)cc1.Cl,CL,'=',30.4,mL.min-1.kg-1,,,,,,,,,0,CHEMBL1918930,Intrinsic clearance in CD9 mouse liver microsomes by UPLC-MS analysis,A,BAO_0000251,microsome format,Mus musculus,CHEMBL3559723,Liver,,Microsome,,,,CHEMBL613580,Liver,Mus musculus,TISSUE,CHEMBL1914304,1,Scientific Literature,J Med Chem,2011,,,,,30.4
CHEMBL4094309,,,382.45,0.0,2.1,30,CN1C(=O)C2=C(C1=O)N(CC(=O)Nc1ccc(-c3nccs3)cc1)CCC2,CL,'=',65.0,mL.min-1.g-1,,,,,,,,,0,CHEMBL4040036,Intrinsic clearance in mouse liver microsomes,A,BAO_0000019,assay format,Mus musculus,CHEMBL3559723,Liver,, microsome,,,,CHEMBL613580,Liver,Mus musculus,TISSUE,CHEMBL4038310,1,Scientific Literature,J Med Chem,2017,,,,,65.0
CHEMBL4104447,,,376.42,0.0,2.04,33,CN1C(=O)C2=C(C1=O)N(CC(=O)Nc1ccc(-c3cccnc3)cc1)CCC2,CL,'=',48.0,mL.min-1.g-1,,,,,,,,,0,CHEMBL4040036,Intrinsic clearance in mouse liver microsomes,A,BAO_0000019,assay format,Mus musculus,CHEMBL3559723,Liver,, microsome,,,,CHEMBL613580,Liver,Mus musculus,TISSUE,CHEMBL4038310,1,Scientific Literature,J Med Chem,2017,,,,,48.0
CHEMBL4096728,,,376.42,0.0,2.04,35,CN1C(=O)C2=C(C1=O)N(CC(=O)Nc1ccc(-c3ccccc3)cn1)CCC2,CL,'=',67.0,mL.min-1.g-1,,,,,,,,,0,CHEMBL4040036,Intrinsic clearance in mouse liver microsomes,A,BAO_0000019,assay format,Mus musculus,CHEMBL3559723,Liver,, microsome,,,,CHEMBL613580,Liver,Mus musculus,TISSUE,CHEMBL4038310,1,Scientific Literature,J Med Chem,2017,,,,,67.0
CHEMBL4075204,,,392.42,0.0,1.13,43,Cc1ccc(-c2ccc(NC(=O)CN3CCCC4=C3C(=O)N(C)C4=O)nn2)cn1,CL,'=',8.0,mL.min-1.g-1,,,,,,,,,0,CHEMBL4040036,Intrinsic clearance in mouse liver microsomes,A,BAO_0000019,assay format,Mus musculus,CHEMBL3559723,Liver,, microsome,,,,CHEMBL613580,Liver,Mus musculus,TISSUE,CHEMBL4038310,1,Scientific Literature,J Med Chem,2017,,,,,8.0
CHEMBL4089106,,,260.34,0.0,2.35,30,COC(C)(C)C1CCCN1c1ccnc2[nH]ncc12,CL,'=',153.0,mL.min-1.g-1,,,,,,,,,0,CHEMBL4037919,Intrinsic clearance in mouse liver microsomes at 1 mM preincubated for 5 mins followed by NADPH addition measured by LC-MS/MS analysis,A,BAO_0000019,assay format,Mus musculus,CHEMBL3559723,Liver,, microsome,,,,CHEMBL613580,Liver,Mus musculus,TISSUE,CHEMBL4033791,1,Scientific Literature,J Med Chem,2018,,,,,153.0
CHEMBL4063709,,,403.49,0.0,2.97,2f,Cn1cc(-c2ccncc2/C=C/C(=O)Nc2ccc(CN3CCOCC3)cc2)cn1,CL,'=',77000.0,mL.min-1.g-1,,Outside typical range,,,,,,,0,CHEMBL4020965,Intrinsic clearance in mouse liver microsomes at 1 umol/L after 15 to 30 mins in presence of NADPH by LC/MS/MS analysis,A,BAO_0000019,assay format,Mus musculus,CHEMBL3559723,Liver,, microsome,,,,CHEMBL613580,Liver,Mus musculus,TISSUE,CHEMBL4020708,1,Scientific Literature,Bioorg Med Chem,2017,,,,,77.0
CHEMBL4066674,,,490.59,0.0,3.8,19,Cc1cnc(N2CCC(c3coc4c(N5CCc6cc(S(C)(=O)=O)ccc65)ncnc34)CC2)nc1,CL,'=',145.0,mL.min-1.g-1,,,,,,,,,0,CHEMBL4056483,Clearance in mouse liver microsomes,A,BAO_0000019,assay format,Mus musculus,CHEMBL3559723,Liver,, microsome,,,,CHEMBL613580,Liver,Mus musculus,TISSUE,CHEMBL4052704,1,Scientific Literature,Bioorg Med Chem Lett,2017,,,,,145.0
CHEMBL4073517,,,450.44,0.0,2.22,9,C=CC(=O)N[C@H]1CCOC[C@H]1Nc1ncc(OCc2c(F)c(OC)cc(OC)c2F)cn1,CL,'=',564.0,mL.min-1.kg-1,,,,,,,,,0,CHEMBL4018325,Intrinsic clearance in mouse liver microsomes at 1 uM measured after 60 mins in presence of NADPH by LC-MS/MS analysis,A,BAO_0000019,assay format,Mus musculus,CHEMBL3559723,Liver,, microsome,,,,CHEMBL613580,Liver,Mus musculus,TISSUE,CHEMBL4017480,1,Scientific Literature,Bioorg Med Chem Lett,2017,,,,,564.0
CHEMBL2089305,,,368.27,0.0,4.43,"1b, M-0075, CMB-087720",C[C@H](Oc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CC(=O)CC(=O)C1,CL,'=',45.0,mL.min-1.kg-1,,,,,,,,,0,CHEMBL2090436,Intrinsic clearance in mouse liver microsomes at 1 uM after 1 hr in presence of NADPH,A,BAO_0000251,microsome format,Mus musculus,CHEMBL3559723,Liver,,Microsome,,,,CHEMBL613580,Liver,Mus musculus,TISSUE,CHEMBL2086384,1,Scientific Literature,ACS Med Chem Lett,2012,,,,,45.0
CHEMBL602180,,,256.31,0.0,2.15,1,COc1cnc(-c2ccccn2)nc1N1CCCC1,CL,'>',1000.0,mL.min-1.kg-1,,,,,,,,,0,CHEMBL2073253,Intrinsic clearance in mouse liver microsomes at 0.05 uM by LC-MS analysis,A,BAO_0000251,microsome format,Mus musculus,CHEMBL3559723,Liver,,Microsome,,,,CHEMBL613580,Liver,Mus musculus,TISSUE,CHEMBL2069291,1,Scientific Literature,Bioorg Med Chem Lett,2012,,,,,1000.0
CHEMBL1784577,,,329.23,0.0,3.47,"32, DSM190",Cc1cc(Nc2cc(F)c(C(F)(F)F)c(F)c2)n2ncnc2n1,CL,'<',6.0,mL.min-1.g-1,,,,,,,,,0,CHEMBL1785552,Intrinsic clearance in mouse liver microsome assessed per mg of protein at 1 uM after 60 mins by LC-MS analysis,A,BAO_0000251,microsome format,Mus musculus,CHEMBL3559723,Liver,,Microsome,,,,CHEMBL613580,Liver,Mus musculus,TISSUE,CHEMBL1781999,1,Scientific Literature,J Med Chem,2011,,,,,6.0
CHEMBL4090601,,,398.47,0.0,3.58,1u,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc4ccccc4c3)c3c(N)ncnc32)C1,CL,'=',2311.0,mL.min-1.g-1,,,,,,,,,0,CHEMBL4041428,Intrinsic clearance in mouse liver microsomes at 3 uM after 50 mins by LC-MS method,A,BAO_0000019,assay format,Mus musculus,CHEMBL3559723,Liver,, microsome,,,,CHEMBL613580,Liver,Mus musculus,TISSUE,CHEMBL4038351,1,Scientific Literature,J Med Chem,2017,,,,,2311.0
CHEMBL4077071,,,431.5,0.0,2.42,50; FN-1501,CN1CCN(Cc2ccc(NC(=O)c3n[nH]cc3Nc3ncnc4[nH]ccc34)cc2)CC1,CL,'=',138.6,mL.min-1.kg-1,,,,,,,,,0,CHEMBL4059210,Intrinsic clearance in mouse liver microsomes by LC-MS/MS analysis,A,BAO_0000019,assay format,Mus musculus,CHEMBL3559723,Liver,, microsome,,,,CHEMBL613580,Liver,Mus musculus,TISSUE,CHEMBL4052828,1,Scientific Literature,J Med Chem,2018,,,,,138.6
CHEMBL207538,BREXANOLONE,4.0,318.5,0.0,4.6,"1, allopregnanolone",CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CL,'=',67.5,mL.min-1.kg-1,,,,,,,,,0,CHEMBL3427975,Clearance in mouse liver microsomes at 10 uM after 60 mins by HPLC-MS/MS analysis,A,BAO_0000019,assay format,Mus musculus,CHEMBL3559723,Liver,,,,,,CHEMBL613580,Liver,Mus musculus,TISSUE,CHEMBL3425450,1,Scientific Literature,J Med Chem,2015,,,,,4.05
CHEMBL1956294,,,337.31,0.0,3.34,"50, DSM305",COCc1nc2nc(C)cc(Nc3ccc(C(F)(F)F)cc3)n2n1,CL,'=',13.3,mL.min-1.g-1,,,,,,,,,0,CHEMBL1960903,Intrinsic clearance in mouse liver microsomes,A,BAO_0000251,microsome format,Mus musculus,CHEMBL3559723,Liver,,Microsome,,,,CHEMBL613580,Liver,Mus musculus,TISSUE,CHEMBL1955725,1,Scientific Literature,J Med Chem,2011,,,,,13.3
CHEMBL1956291,,,419.3,1.0,5.85,"44, DSM196",Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(F)(F)F)nc2n1,CL,'<',6.0,mL.min-1.g-1,,,,,,,,,0,CHEMBL1960903,Intrinsic clearance in mouse liver microsomes,A,BAO_0000251,microsome format,Mus musculus,CHEMBL3559723,Liver,,Microsome,,,,CHEMBL613580,Liver,Mus musculus,TISSUE,CHEMBL1955725,1,Scientific Literature,J Med Chem,2011,,,,,6.0
CHEMBL1956289,,,429.37,1.0,6.34,"42, DSM327",CCC(F)(F)c1nc2nc(C)cc(Nc3ccc(S(F)(F)(F)(F)F)cc3)n2n1,CL,'=',6.7,mL.min-1.g-1,,,,,,,,,0,CHEMBL1960903,Intrinsic clearance in mouse liver microsomes,A,BAO_0000251,microsome format,Mus musculus,CHEMBL3559723,Liver,,Microsome,,,,CHEMBL613580,Liver,Mus musculus,TISSUE,CHEMBL1955725,1,Scientific Literature,J Med Chem,2011,,,,,6.7
