Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL3758625,,,513.62,1,2.09,23a,COc1cccc(CNC(=O)c2cc(-c3nnn(C[C@H]4CC[C@H](NS(C)(=O)=O)CC4)n3)cc(C)n2)c1,CLH,,,,,,Not Determined,,,,,,0,CHEMBL3761854,Intrinsic clearance in rat liver microsomes measured over 40 mins by HPLC/MS analysis,A,BAO_0000221,tissue-based format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3758105,1,Scientific Literature,J Med Chem,2016,,,,,
CHEMBL3759997,,,477.57,0,2.68,23b,COc1cccc(CNC(=O)c2cc(-c3nnn(C[C@H]4CC[C@H](NC(C)=O)CC4)n3)cc(C)n2)c1,CLH,,,,,,Not Determined,,,,,,0,CHEMBL3761854,Intrinsic clearance in rat liver microsomes measured over 40 mins by HPLC/MS analysis,A,BAO_0000221,tissue-based format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3758105,1,Scientific Literature,J Med Chem,2016,,,,,
CHEMBL3414621,TAZEMETOSTAT,4.0,572.75,1,4.73,EPZ-6438,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,CLH,,,,,,Not Determined,,,,,,0,CHEMBL3607429,Intrinsic clearance in rat liver microsomes,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3603747,1,Scientific Literature,Bioorg Med Chem Lett,2015,,,,,
CHEMBL3774649,,,427.62,0,3.4,62,Cn1c(SCCCN2CC3CCN(c4ccccc4)C3C2)nnc1C1CCOCC1,CLH,'=',272.0,uL/min,,,,UO_0000271,,,,,0,CHEMBL3776862,Intrinsic clearance in rat liver microsomes assessed per mg of protein at 0.5 uM preincubated for 30 mins followed by NADPH addition measured after 3 to 30 mins by HPLC-MS/MS analysis,A,BAO_0000221,tissue-based format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3774368,1,Scientific Literature,Bioorg Med Chem,2016,,,,,272.0
CHEMBL3593766,,,349.44,0,2.74,7c,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1CCCN(Cc2ccccc2)C1,CLH,,,,,,Not Determined,,,,,,0,CHEMBL3594789,Intrinsic clearance in rat liver microsomes at 0.2 uM in presence of NADPH generating system by LC/MS/MS method,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3593212,1,Scientific Literature,Bioorg Med Chem,2015,,,,,
CHEMBL3593429,,,242.28,0,2.32,6b,O=c1[nH]c2cnc3[nH]ccc3c2n1C1CCCC1,CLH,,,,,,Not Determined,,,,,,0,CHEMBL3594579,Intrinsic clearance in Sprague-Dawley rat liver microsomes at 2 uM incubated for 30 mins at 37 degC in presence of NADPH generating system by LC-MS method,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3593193,1,Scientific Literature,Bioorg Med Chem,2015,,,,,
CHEMBL3126039,,,400.43,0,3.54,9c,O=C1CCCN1[C@H]1CC[C@@H](C(=O)Nc2ncc(-c3cc(F)cc(F)c3)cn2)CC1,CLH,'=',31.0,ml/min,,,,,,,,,0,CHEMBL3131564,Intrinsic clearance in rat pooled liver microsomes at 1 uM by LC/MS analysis,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3124873,1,Scientific Literature,Bioorg Med Chem Lett,2014,,,,,31.0
CHEMBL3608929,,,461.49,0,2.62,26,Cc1nc(NC(=O)N2CC[C@@H](O)[C@H]2C(N)=O)sc1-c1csc(C2(C(F)(F)F)CC2)n1,CLH,,,,,,Not Determined,,,,,,0,CHEMBL3611497,Clearance in rat liver microsomes at 1 uM up to 30 mins by LC-MS/MS analysis,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3608239,1,Scientific Literature,Bioorg Med Chem Lett,2015,,,,,
CHEMBL3403101,,,412.44,0,4.95,42c,N#Cc1cc(F)cc(S(=O)(=O)c2sc3ncccc3c2-c2cccc(F)c2)c1,CLH,'=',2.4,ml/min,,,,,,,,,0,CHEMBL3405911,Intrinsic clearance in Wistar rat liver microsomes measured per gram of tissue at 2.5 uM,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3400086,1,Scientific Literature,Bioorg Med Chem Lett,2015,,,,,2.4
CHEMBL2220123,,,483.93,0,3.35,4,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2cc(F)ccc2Cl)c2ccc(C(=O)O)cc21,CLH,'<',0.01,ml/min,,,,,,,,,0,CHEMBL3405001,Clearance in Sprague-Dawley rat liver microsomes assessed per mg protein,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3400032,1,Scientific Literature,Bioorg Med Chem,2015,,,,,0.01
CHEMBL3126040,,,400.43,0,3.54,9d,O=C1CCCN1[C@H]1CC[C@@H](C(=O)Nc2cnc(-c3cc(F)cc(F)c3)cn2)CC1,CLH,'=',9.5,ml/min,,,,,,,,,0,CHEMBL3131564,Intrinsic clearance in rat pooled liver microsomes at 1 uM by LC/MS analysis,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3124873,1,Scientific Literature,Bioorg Med Chem Lett,2014,,,,,9.5
CHEMBL3126586,,,508.62,1,3.87,47,CCc1cc(-c2noc(-c3cc(C)nc(C4CCCCC4)c3)n2)cc(C)c1OC[C@@H](O)CNC(=O)CO,CLH,,,,,,Not Determined,,,,,,0,CHEMBL3131670,Intrinsic clearance in rat liver microsomes at 1 uM by LC-MS/MS analysis,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3124929,1,Scientific Literature,J Med Chem,2014,,,,,
CHEMBL3104861,,,503.94,1,4.78,23,Cc1cc2c(c(Oc3cc(F)cc(NS(=O)(=O)c4ccc(Cl)cc4)c3)n1)C(=O)N(C(C)C)C2=O,CLH,,,,,,Not Determined,,,,,,0,CHEMBL3107225,Intrinsic clearance in rat liver microsomes,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3102800,1,Scientific Literature,Bioorg Med Chem Lett,2014,,,,,
CHEMBL3126045,,,457.52,1,5.39,19c,CC(C)(C)C1CN([C@H]2CC[C@@H](C(=O)Nc3ccc(-c4cc(F)cc(F)c4)cn3)CC2)C(=O)O1,CLH,'=',25.0,ml/min,,,,,,,,,0,CHEMBL3131564,Intrinsic clearance in rat pooled liver microsomes at 1 uM by LC/MS analysis,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3124873,1,Scientific Literature,Bioorg Med Chem Lett,2014,,,,,25.0
CHEMBL3219143,PF-04776548,1.0,341.34,0,2.62,"10, PF-4776548",COc1cc(F)ccc1Cn1ccc2c3c(ncc21)C(=O)N(O)CC3,CLH,'=',43.0,uL/min,,,,UO_0000271,,,,,0,CHEMBL3226548,Clearance in rat liver microsomes assessed per mg of protein in presence of UDPGA,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3217509,1,Scientific Literature,Medchemcomm,2013,,,,,43.0
CHEMBL3127172,,,323.34,0,2.64,31,O=C(O)c1csc(-n2nc(-c3cncnc3)c3ccccc32)n1,CLH,,,,,,Not Determined,,,,,,0,CHEMBL3131141,Intrinsic clearance in rat liver microsomes,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3124785,1,Scientific Literature,Bioorg Med Chem Lett,2014,,,,,
CHEMBL3127157,,,335.39,0,4.16,16,Cc1ccc2c(-c3ccccc3)nn(-c3nc(C(=O)O)cs3)c2c1,CLH,,,,,,Not Determined,,,,,,0,CHEMBL3131141,Intrinsic clearance in rat liver microsomes,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3124785,1,Scientific Literature,Bioorg Med Chem Lett,2014,,,,,
CHEMBL3127150,,,327.37,0,2.77,9,O=C(O)c1csc(-n2nc(-c3ccccc3)c3c2CCOC3)n1,CLH,,,,,,Not Determined,,,,,,0,CHEMBL3131141,Intrinsic clearance in rat liver microsomes,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3124785,1,Scientific Literature,Bioorg Med Chem Lett,2014,,,,,
CHEMBL3809082,,,373.29,0,3.17,35,Oc1nc(-c2cc(-c3ccon3)n(Cc3ccc(F)cc3F)n2)ncc1F,CLH,'=',4.0,uL/min,,,,UO_0000271,,,,,0,CHEMBL3810950,Intrinsic clearance in Sprague-Dawley rat liver microsomes assessed per mg of protein at 2 uM after 10 to 30 mins by LC/MS/MS analysis in presence of NADPH,A,BAO_0000221,tissue-based format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3808387,1,Scientific Literature,ACS Med Chem Lett,2016,,,,,4.0
CHEMBL3810365,,,369.33,0,3.33,21,COc1nc(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)ncc1F,CLH,'=',95.0,uL/min,,,,UO_0000271,,,,,0,CHEMBL3810950,Intrinsic clearance in Sprague-Dawley rat liver microsomes assessed per mg of protein at 2 uM after 10 to 30 mins by LC/MS/MS analysis in presence of NADPH,A,BAO_0000221,tissue-based format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3808387,1,Scientific Literature,ACS Med Chem Lett,2016,,,,,95.0
CHEMBL3809102,,,369.33,0,3.34,20,Cc1nc(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)nc(O)c1F,CLH,'=',16.0,uL/min,,,,UO_0000271,,,,,0,CHEMBL3810950,Intrinsic clearance in Sprague-Dawley rat liver microsomes assessed per mg of protein at 2 uM after 10 to 30 mins by LC/MS/MS analysis in presence of NADPH,A,BAO_0000221,tissue-based format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3808387,1,Scientific Literature,ACS Med Chem Lett,2016,,,,,16.0
CHEMBL3740708,,,400.52,0,2.19,3h,CC(C)c1nc(C(=O)NC2CCN(CC3(O)CCOCC3)CC2)c2ccccn12,CLH,,,,,,Not Determined,,,,,,0,CHEMBL3744964,Intrinsic clearance in rat liver microsomes after 30 mins at pH 7.4 by LC-MS analysis,A,BAO_0000221,tissue-based format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3739407,1,Scientific Literature,Eur J Med Chem,2015,,,,,
CHEMBL3127162,,,350.4,0,3.89,21,CNc1ccc2c(-c3ccccc3)nn(-c3nc(C(=O)O)cs3)c2c1,CLH,,,,,,Not Determined,,,,,,0,CHEMBL3131141,Intrinsic clearance in rat liver microsomes,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3124785,1,Scientific Literature,Bioorg Med Chem Lett,2014,,,,,
CHEMBL3403082,,,454.79,1,6.76,3c,O=S(=O)(c1ccc(Cl)cc1)c1sc2ncccc2c1-c1ccc(Cl)c(Cl)c1,CLH,'=',9.7,ml/min,,,,,,,,,0,CHEMBL3405911,Intrinsic clearance in Wistar rat liver microsomes measured per gram of tissue at 2.5 uM,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3400086,1,Scientific Literature,Bioorg Med Chem Lett,2015,,,,,9.7
CHEMBL3403084,,,403.89,1,5.59,3f,O=S(=O)(c1ccc(Cl)cc1)c1sc2ncccc2c1-c1ccccc1F,CLH,'=',4.1,ml/min,,,,,,,,,0,CHEMBL3405911,Intrinsic clearance in Wistar rat liver microsomes measured per gram of tissue at 2.5 uM,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3400086,1,Scientific Literature,Bioorg Med Chem Lett,2015,,,,,4.1
CHEMBL3403086,,,399.92,1,5.76,3h,Cc1ccc(-c2c(S(=O)(=O)c3ccc(Cl)cc3)sc3ncccc23)cc1,CLH,'=',15.7,ml/min,,,,,,,,,0,CHEMBL3405911,Intrinsic clearance in Wistar rat liver microsomes measured per gram of tissue at 2.5 uM,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3400086,1,Scientific Literature,Bioorg Med Chem Lett,2015,,,,,15.7
CHEMBL3403116,,,418.9,1,5.17,15c,Nc1cnc2sc(S(=O)(=O)c3ccc(Cl)cc3)c(-c3ccccc3F)c2c1,CLH,'=',2.8,ml/min,,,,,,,,,0,CHEMBL3405911,Intrinsic clearance in Wistar rat liver microsomes measured per gram of tissue at 2.5 uM,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3400086,1,Scientific Literature,Bioorg Med Chem Lett,2015,,,,,2.8
CHEMBL3403139,,,463.41,1,6.17,18e,CN(C)c1ccc2c(-c3ccc(Cl)cc3)c(S(=O)(=O)c3ccc(Cl)cc3)sc2n1,CLH,'=',3.7,ml/min,,,,,,,,,0,CHEMBL3405911,Intrinsic clearance in Wistar rat liver microsomes measured per gram of tissue at 2.5 uM,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3400086,1,Scientific Literature,Bioorg Med Chem Lett,2015,,,,,3.7
CHEMBL3403143,,,440.93,1,5.33,18h,COc1ccc2c(-c3ccc(Cl)cc3)c(S(=O)(=O)c3cccc(C#N)c3)sc2n1,CLH,'=',4.2,ml/min,,,,,,,,,0,CHEMBL3405911,Intrinsic clearance in Wistar rat liver microsomes measured per gram of tissue at 2.5 uM,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3400086,1,Scientific Literature,Bioorg Med Chem Lett,2015,,,,,4.2
CHEMBL3407920,,,264.67,0,2.5,73,COc1ccc(-c2cc(C(=O)O)ncn2)cc1Cl,CLH,'<',0.02,ug/min,,,,,,,,,0,CHEMBL3413304,Intrinsic clearance in rat liver microsomes assessed per mg of protein,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3407478,1,Scientific Literature,J Med Chem,2015,,,,,0.02
CHEMBL3407923,,,304.73,0,3.28,76,O=C(O)c1cc(-c2ccc(OCC3CC3)c(Cl)c2)ncn1,CLH,'<',0.02,ug/min,,,,,,,,,0,CHEMBL3413304,Intrinsic clearance in rat liver microsomes assessed per mg of protein,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3407478,1,Scientific Literature,J Med Chem,2015,,,,,0.02
CHEMBL3407924,,,240.22,0,2.59,77,O=C(O)c1cc(-c2ccc3occc3c2)ncn1,CLH,'<',0.02,ug/min,,,,,,,,,0,CHEMBL3413304,Intrinsic clearance in rat liver microsomes assessed per mg of protein,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3407478,1,Scientific Literature,J Med Chem,2015,,,,,0.02
CHEMBL3407927,,,318.76,0,3.82,80,O=C(O)c1cc(-c2ccc(OC3CCCC3)c(Cl)c2)ncn1,CLH,'<',0.02,ug/min,,,,,,,,,0,CHEMBL3413304,Intrinsic clearance in rat liver microsomes assessed per mg of protein,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3407478,1,Scientific Literature,J Med Chem,2015,,,,,0.02
CHEMBL3593772,,,404.4,0,3.16,11c,NC(=O)c1cnc2[nH]ccc2c1NC1CCN(c2ccc(C(F)(F)F)cn2)CC1,CLH,,,,,,Not Determined,,,,,,0,CHEMBL3594789,Intrinsic clearance in rat liver microsomes at 0.2 uM in presence of NADPH generating system by LC/MS/MS method,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3593212,1,Scientific Literature,Bioorg Med Chem,2015,,,,,
CHEMBL1097260,,,320.4,0,2.59,22,NC(=O)c1cccc2cn(-c3ccc([C@H]4CCCNC4)cc3)nc12,CLH,'=',7.0,uL/min,,,,UO_0000271,,,,,0,CHEMBL3429570,Intrinsic clearance in rat liver microsomes measured per mg of protein,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3425485,1,Scientific Literature,J Med Chem,2015,,,,,7.0
CHEMBL1098297,,,306.37,0,2.55,19,NC(=O)c1cccc2cn(-c3ccc(C4CCCN4)cc3)nc12,CLH,'=',22.0,uL/min,,,,UO_0000271,,,,,0,CHEMBL3429570,Intrinsic clearance in rat liver microsomes measured per mg of protein,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3425485,1,Scientific Literature,J Med Chem,2015,,,,,22.0
CHEMBL3605447,,,413.52,0,4.79,11,Cc1cc(C)c(CNC(=O)c2c(C)n([C@@H](C)c3ccccc3)c3ccccc23)c(=O)[nH]1,CLH,,,,,,Not Determined,,,,,,0,CHEMBL3607429,Intrinsic clearance in rat liver microsomes,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3603747,1,Scientific Literature,Bioorg Med Chem Lett,2015,,,,,
CHEMBL3632879,,,496.89,0,4.6,213,O=C(c1cc[n+]([O-])cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C2(C(F)(F)F)CC2)cc1,CLH,'=',20.0,microM/min/mg,,,,,,,,,0,CHEMBL3635500,Intrinsic clearance in rat liver microsomes,A,BAO_0000019,assay format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3632481,1,Scientific Literature,J Med Chem,2015,,,,,20.0
CHEMBL3765747,,,382.49,0,3.52,1,Cc1ccc(S(=O)(=O)c2cnc3ccccc3c2N2CCOCC2)cc1C,CLH,'=',18.0,ml/min.g,,,,,,,,,0,CHEMBL3768170,Intrinsic clearance in Wistar rat liver microsomes at 2.5 uM,A,BAO_0000221,tissue-based format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL2367428,Liver microsome,Rattus norvegicus,TISSUE,CHEMBL3763102,1,Scientific Literature,Bioorg Med Chem Lett,2016,,,,,18.0
