path,molecule,proxy,target,qed,pka,num_reactions,num_non_unary_reactions,mode,similarity,ligand,ligand_relation,ligand_value,ligand_units,ligand_type,ligand_target,ligand_target_name
"['NC1CC2(Cc3ccccc3C2)C1', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'Cc1ccccc1[C@@H]1CC(=O)C[C@H]1C(=O)O'), 'Cc1ccccc1[C@@H]1CC(=O)C[C@H]1CNC1CC2(Cc3ccccc3C2)C1']",Cc1ccccc1[C@@H]1CC(=O)C[C@H]1CNC1CC2(Cc3ccccc3C2)C1,9.85643196105957,10.600000381469728,0.8646249175071716,1.0,1,1,10,0.34545454545454546,Cc1ccccc1C1CC(=O)c2ccccc2C1C,[nan],[11.2202],['uM'],['Potency'],['CHEMBL1784'],['Glucagon-like peptide 1 receptor']
"['c1ccc2c(c1)C[C@H]1NCCO[C@@H]21', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)CC1Cc2cccc(O)c2C1'), 'Oc1cccc2c1CC(CCN1CCO[C@H]3c4ccccc4C[C@H]31)C2']",Oc1cccc2c1CC(CCN1CCO[C@H]3c4ccccc4C[C@H]31)C2,9.846132278442385,10.199999809265137,0.9318178296089172,1.0,1,1,11,0.5357142857142857,CCCN1CCO[C@@H]2Cc3c(O)cccc3C[C@H]21.Cl,['='],[110.0],['%'],['Efficacy'],['CHEMBL217'],['Dopamine D2 receptor']
"['O=C(O)[C@H]1Cc2cccc(F)c2C1', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'Fc1cccc2c1C[C@@H](CN[C@H]1CC3(CCCC3)Oc3ccc(Cl)cc31)C2', ('[c:1]-[Cl] >> [c:1]-[Oh]', None), 'Oc1ccc2c(c1)[C@@H](NC[C@H]1Cc3cccc(F)c3C1)CC1(CCCC1)O2']",Oc1ccc2c(c1)[C@@H](NC[C@H]1Cc3cccc(F)c3C1)CC1(CCCC1)O2,9.828269004821776,10.800000190734863,0.8281452655792236,1.0,2,1,3,0.3780487804878049,CCc1ccc2c(c1)[C@@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(C)=O)CC1(CCC1)O2,['='],[110.0],['nM'],['IC50'],['CHEMBL4822'],['Beta-secretase 1']
"['NC1CC2(Cc3ccccc3C2)C1', ('[#6&!$(C=[O,N]):10][Nh2:1].[#6:3][C:2]([#6:4])=[O] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'O=C1C=CC=CC1=C1C=CC=CN1'), 'C1=CNC(=C2C=CC=CC2NC2CC3(Cc4ccccc4C3)C2)C=C1']",C1=CNC(=C2C=CC=CC2NC2CC3(Cc4ccccc4C3)C2)C=C1,9.824190139770508,10.600000381469728,0.8589774966239929,1.0,1,1,12,0.25,C1=NCC2(CCc3ccccc3C2)N1,['='],[0.034],['uM'],['Ki'],['CHEMBL1867'],['Alpha-2a adrenergic receptor']
"['N[C@H]1C[C@@H](c2ccc3c(c2)CCO3)C1', ('[Nh2:6]-[#6&!$(C=[O,N]):10].[Nh2:5]-[#6&!$(C=[O,N]):20] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'NC1CCN(c2ccccc2)C1'), 'O=C(NC1CCN(c2ccccc2)C1)N[C@H]1C[C@@H](c2ccc3c(c2)CCO3)C1']",O=C(NC1CCN(c2ccccc2)C1)N[C@H]1C[C@@H](c2ccc3c(c2)CCO3)C1,9.819515228271484,10.600000381469728,0.8581602573394775,1.0,1,1,13,0.49206349206349204,O=C(NC1CC1)N[C@@H]1CCN(c2cccc3c2CCO3)C1,['='],[10.8],['nM'],['Ki'],['CHEMBL1946'],['Melatonin receptor 1B']
"['O=C(O)[C@H]1Cc2c(F)cccc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'Fc1cccc2c1C[C@@H]2CN[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21', ('[c:1]-[Cl] >> [c:1]-[C]#N', None), 'N#Cc1ccc2c(c1)[C@@H](NC[C@H]1Cc3c(F)cccc31)CC1(CCCC1)O2']",N#Cc1ccc2c(c1)[C@@H](NC[C@H]1Cc3c(F)cccc31)CC1(CCCC1)O2,9.806429862976074,10.600000381469728,0.8558744788169861,1.0,2,1,3,0.34615384615384615,CC1(C)CC(NS(=O)(=O)OCC(Cl)(Cl)Cl)c2cc(C#N)ccc2O1,[nan],[28.1838],['uM'],['Potency'],['CHEMBL1784'],['Glucagon-like peptide 1 receptor']
"['O=C(O)[C@H]1Cc2ccc(F)cc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'Fc1ccc2c(c1)[C@@H](CN[C@H]1CC3(CCCC3)Oc3ccc(Cl)cc31)C2', ('[c:1]-[Cl] >> [c:1]-[C]#N', None), 'N#Cc1ccc2c(c1)[C@@H](NC[C@H]1Cc3ccc(F)cc31)CC1(CCCC1)O2']",N#Cc1ccc2c(c1)[C@@H](NC[C@H]1Cc3ccc(F)cc31)CC1(CCCC1)O2,9.806429862976074,10.600000381469728,0.8558744788169861,1.0,2,1,3,0.4,O=C1CCc2ccc(NC(=O)N[C@@H]3CC4(CCC4)Oc4ccc(F)cc43)cc2N1,['='],[120.0],['nM'],['IC50'],['CHEMBL4794'],['Vanilloid receptor']
"['Cc1cccc2c1C[C@@H]1[C@@H](C(=O)O)[C@H]21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'Cc1ccc(C2CC(=O)CN2)cc1'), 'Cc1ccc(C2CC(=O)CN2C[C@@H]2[C@H]3Cc4c(C)cccc4[C@H]32)cc1']",Cc1ccc(C2CC(=O)CN2C[C@@H]2[C@H]3Cc4c(C)cccc4[C@H]32)cc1,9.805285453796388,10.699999809265137,0.839755654335022,1.0,1,1,14,0.38596491228070173,Cc1ccc(C2CN(C)Cc3c(C)cccc32)cc1,['='],[10.6],['nM'],['Ki'],['CHEMBL238'],['Dopamine transporter']
"['Cc1cccc2c1C[C@@H]1[C@@H](C(=O)O)[C@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'Cc1cccc2c1C[C@@H]1[C@@H](CN[C@H]3CC4(CCCC4)Oc4ccc(Cl)cc43)[C@H]21', ('[c:1]-[Cl] >> [c:1]-[C]#N', None), 'Cc1cccc2c1C[C@@H]1[C@@H](CN[C@H]3CC4(CCCC4)Oc4ccc(C#N)cc43)[C@H]21']",Cc1cccc2c1C[C@@H]1[C@@H](CN[C@H]3CC4(CCCC4)Oc4ccc(C#N)cc43)[C@H]21,9.796096801757812,11.0,0.7930868268013,1.0,2,1,15,0.345679012345679,CC1(C)CC(NS(=O)(=O)OCC(Cl)(Cl)Cl)c2cc(C#N)ccc2O1,[nan],[28.1838],['uM'],['Potency'],['CHEMBL1784'],['Glucagon-like peptide 1 receptor']
"['O=C(O)[C@@H]1C[C@]12CCc1ccccc12', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'Clc1ccc2c(c1)[C@@H](NC[C@@H]1C[C@]13CCc1ccccc13)CC1(CCCC1)O2', ('[c:1]-[Cl] >> [c:1]-[Oh]', None), 'Oc1ccc2c(c1)[C@@H](NC[C@@H]1C[C@]13CCc1ccccc13)CC1(CCCC1)O2']",Oc1ccc2c(c1)[C@@H](NC[C@@H]1C[C@]13CCc1ccccc13)CC1(CCCC1)O2,9.7843656539917,11.0,0.7911885380744934,1.0,2,1,3,0.3717948717948718,O=C1CCc2ccc(NC(=O)N[C@@H]3CC4(CCCC4)Oc4ccccc43)cc2N1,['='],[7100.0],['nM'],['IC50'],['CHEMBL4794'],['Vanilloid receptor']
"['NC[C@@H]1[C@H]2Cc3ccccc3[C@@H]12', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'CN1C(=O)COC(C(=O)O)C1c1ccccc1F'), 'CN1C(=O)COC(CNC[C@@H]2[C@H]3Cc4ccccc4[C@@H]23)C1c1ccccc1F']",CN1C(=O)COC(CNC[C@@H]2[C@H]3Cc4ccccc4[C@@H]23)C1c1ccccc1F,9.778722763061523,10.5,0.8673326969146729,1.0,1,1,16,0.36764705882352944,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1F,['>'],[10000.0],['nM'],['IC50'],['CHEMBL238'],['Dopamine transporter']
"['O=C(O)[C@@H]1[C@H]2Cc3c(Cl)cccc3[C@H]21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)[C@@H]1Cc2cc(Cl)ccc2CN1'), 'O=C(O)[C@@H]1Cc2cc(Cl)ccc2CN1C[C@@H]1[C@H]2Cc3c(Cl)cccc3[C@H]21']",O=C(O)[C@@H]1Cc2cc(Cl)ccc2CN1C[C@@H]1[C@H]2Cc3c(Cl)cccc3[C@H]21,9.761468887329102,10.600000381469728,0.8480443954467773,1.0,1,1,0,0.34782608695652173,N[C@]1(C(=O)O)C[C@H](C(=O)O)N(Cc2ccc(Cl)cc2Cl)C1,['>'],[300.0],['uM'],['IC50'],['CHEMBL3227'],['Metabotropic glutamate receptor 5']
"['O=C(O)[C@@H]1[C@H]2Cc3c(F)cccc3[C@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'Fc1cccc2c1C[C@@H]1[C@@H](CN[C@H]3CC4(CCCC4)Oc4ccc(Cl)cc43)[C@H]21', ('[c:1]-[Cl] >> [c:1]-[Oh]', None), 'Oc1ccc2c(c1)[C@@H](NC[C@@H]1[C@H]3Cc4c(F)cccc4[C@@H]13)CC1(CCCC1)O2']",Oc1ccc2c(c1)[C@@H](NC[C@@H]1[C@H]3Cc4c(F)cccc4[C@@H]13)CC1(CCCC1)O2,9.75869369506836,10.899999618530272,0.8015496134757996,1.0,2,1,3,0.35714285714285715,CS(=O)(=O)Nc1ccc(CNC(=O)NC2CC3(CCCC3)Oc3ccccc32)cc1F,['='],[1280.0],['nM'],['IC50'],['CHEMBL4794'],['Vanilloid receptor']
"['O=C[C@@H]1Cc2c(F)cccc2C1=O', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'O=C1c2cccc(F)c2C[C@H]1CN[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21', ('[c:1]-[Cl] >> [c:1]-[Oh]', None), 'O=C1c2cccc(F)c2C[C@H]1CN[C@H]1CC2(CCCC2)Oc2ccc(O)cc21']",O=C1c2cccc(F)c2C[C@H]1CN[C@H]1CC2(CCCC2)Oc2ccc(O)cc21,9.758273124694824,10.699999809265137,0.8317223191261292,1.0,2,1,3,0.36666666666666664,CCc1ccc2c(c1)[C@@H](NC[C@@H](O)[C@@H]1Cc3cccc(c3)CCCCCC(=O)N1)CC1(CCC1)O2,['='],[2.1],[nan],['Ratio IC50'],['CHEMBL4822'],['Beta-secretase 1']
"['O=C(O)[C@H]1Cc2c(F)cccc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'Fc1cccc2c1C[C@@H]2CN[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21', ('[c:1]-[Cl] >> [c:1]-[Nh2]', None), 'Nc1ccc2c(c1)[C@@H](NC[C@H]1Cc3c(F)cccc31)CC1(CCCC1)O2']",Nc1ccc2c(c1)[C@@H](NC[C@H]1Cc3c(F)cccc31)CC1(CCCC1)O2,9.756514549255373,10.899999618530272,0.8011916875839233,1.0,2,1,3,0.36585365853658536,CCc1ccc2c(c1)[C@@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(C)=O)CC1(CCC1)O2,['='],[110.0],['nM'],['IC50'],['CHEMBL4822'],['Beta-secretase 1']
"['N[C@H]1C[C@@H](N2CCc3ccccc3C2)C1', ('[Nh2:5]-[#6&!$(C=[O,N]):20].[Nh2:6]-[#6&!$(C=[O,N]):10] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'Cc1ccc2c(c1)OCC2N'), 'Cc1ccc2c(c1)OCC2NC(=O)N[C@H]1C[C@@H](N2CCc3ccccc3C2)C1']",Cc1ccc2c(c1)OCC2NC(=O)N[C@H]1C[C@@H](N2CCc3ccccc3C2)C1,9.753314018249512,10.5,0.862831175327301,1.0,1,1,17,0.3698630136986301,Cc1ccc2c(c1)N(C(=O)CCC(=O)N1CCc3ccccc3C1)CCO2,[nan],[14.1254],['uM'],['Potency'],['CHEMBL1784'],['Glucagon-like peptide 1 receptor']
"['N[C@H]1C[C@@H](N2CCc3ccccc3C2)C1', ('[Nh2:6]-[#6&!$(C=[O,N]):10].[Nh2:5]-[#6&!$(C=[O,N]):20] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'NC1CCc2ccccc21'), 'O=C(NC1CCc2ccccc21)N[C@H]1C[C@@H](N2CCc3ccccc3C2)C1']",O=C(NC1CCc2ccccc21)N[C@H]1C[C@@H](N2CCc3ccccc3C2)C1,9.744373321533203,10.399999618530272,0.8778921961784363,1.0,1,1,17,0.43636363636363634,O=C(Nc1ccccc1)NC1CCCc2ccccc21,[nan],[28.1838],['uM'],['Potency'],['CHEMBL1784'],['Glucagon-like peptide 1 receptor']
"['Cc1cccc2c1C[C@H](C(=O)O)O2', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'Cc1cccc2c1C[C@H](CN[C@H]1CC3(CCCC3)Oc3ccc(Cl)cc31)O2', ('[c:1]-[Cl] >> [c:1]-[Oh]', None), 'Cc1cccc2c1C[C@H](CN[C@H]1CC3(CCCC3)Oc3ccc(O)cc31)O2']",Cc1cccc2c1C[C@H](CN[C@H]1CC3(CCCC3)Oc3ccc(O)cc31)O2,9.742733001708984,10.600000381469728,0.8447921276092529,1.0,2,1,3,0.3780487804878049,CCc1ccc2c(c1)[C@@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(C)=O)CC1(CCC1)O2,['='],[110.0],['nM'],['IC50'],['CHEMBL4822'],['Beta-secretase 1']
"['O=C1CCc2cc3c(cc21)OCCO3', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'NCC1C2Cc3ccccc3C12'), 'c1ccc2c(c1)CC1C(CNC3CCc4cc5c(cc43)OCCO5)C21']",c1ccc2c(c1)CC1C(CNC3CCc4cc5c(cc43)OCCO5)C21,9.742669105529783,10.100000381469728,0.9304931163787842,1.0,1,1,18,0.3898305084745763,Cl.c1ccc2c(c1)C[C@@H]1[C@@H](NCC3CCNCC3)[C@H]21,[nan],[nan],[nan],['IC50'],['CHEMBL2039'],['Monoamine oxidase B']
"['O=C1CC2(C1)Cc1ccccc1C2', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'Clc1ccc2c(c1)[C@@H](NC1CC3(Cc4ccccc4C3)C1)CC1(CCCC1)O2', ('[c:1]-[Cl] >> [c:1]-[Oh]', None), 'Oc1ccc2c(c1)[C@@H](NC1CC3(Cc4ccccc4C3)C1)CC1(CCCC1)O2']",Oc1ccc2c(c1)[C@@H](NC1CC3(Cc4ccccc4C3)C1)CC1(CCCC1)O2,9.74208927154541,11.100000381469728,0.7702969908714294,1.0,2,1,19,0.39436619718309857,O=C1COc2ccc(NC(=O)N[C@@H]3CC4(CCCC4)Oc4ccccc43)cc2N1,['='],[1600.0],['nM'],['IC50'],['CHEMBL4794'],['Vanilloid receptor']
"['N[C@H]1C[C@@H](c2ccc3c(c2)CCO3)C1', ('[Nh2:5]-[#6&!$(C=[O,N]):20].[Nh2:6]-[#6&!$(C=[O,N]):10] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'N[C@@H]1CCc2nc(C(F)(F)F)ccc21'), 'O=C(N[C@@H]1CCc2nc(C(F)(F)F)ccc21)N[C@H]1C[C@@H](c2ccc3c(c2)CCO3)C1']",O=C(N[C@@H]1CCc2nc(C(F)(F)F)ccc21)N[C@H]1C[C@@H](c2ccc3c(c2)CCO3)C1,9.741236686706545,11.0,0.7842288017272949,1.0,1,1,13,0.39285714285714285,CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)Cc2ccc3c(c2)CCO3)CC1,['='],[20.5],['nM'],['Ki'],['CHEMBL4794'],['Vanilloid receptor']
"['O=C1CC2(C1)Cc1ccccc1C2', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'Cc1ccc2c(c1)CC[C@@H]2N'), 'Cc1ccc2c(c1)CC[C@@H]2NC1CC2(Cc3ccccc3C2)C1']",Cc1ccc2c(c1)CC[C@@H]2NC1CC2(Cc3ccccc3C2)C1,9.73661994934082,10.5,0.8598800301551819,1.0,1,1,20,0.36923076923076925,Cc1ccc2c(c1)CCC2NC(=O)Nc1cccc2[nH]ncc12,['='],[11.0],['nM'],['IC50'],['CHEMBL4794'],['Vanilloid receptor']
