path,molecule,proxy,target,qed,pka,num_reactions,num_non_unary_reactions,mode,similarity,ligand,ligand_IC50(nM),ligand_EC50,ligand_Activation at 3 uM,ligand_Activation at 3 uM (confirmatory_assay_AID_651783.csv)
"['O=C(O)c1cc(Cl)ccc1F', ('[c:1]-[Cl] >> [c:1]-[I]', None), 'O=C(O)c1cc(I)ccc1F', ('[c:2]-[I].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'OC1CC2(CCNC2)C1'), 'O=C(O)c1cc(N2CCC3(CC(O)C3)C2)ccc1F', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N=C(N)C1(c2ccccc2)CCC1'), 'N=C1N=C(c2cc(N3CCC4(CC(O)C4)C3)ccc2F)c2ccccc2C12CCC2']",N=C1N=C(c2cc(N3CCC4(CC(O)C4)C3)ccc2F)c2ccccc2C12CCC2,10.241496086120604,11.600000381469728,0.7794904112815857,1.0,3,2,5,0.26153846153846155,O=C1c2ccccc2C(=O)c2cc(N3CCCCC3)ccc21,,,19.13,
"['Cc1cc(I)cc(C(=O)O)c1', ('[c:2]-[I].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'C1CC2(C1)CNCCN2'), 'Cc1cc(C(=O)O)cc(N2CCNCC23CCC3)c1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N=C(N)C1(c2ccccc2)CCC1'), 'Cc1cc(C2=NC(=N)C3(CCC3)c3ccccc32)cc(N2CCNCC23CCC3)c1']",Cc1cc(C2=NC(=N)C3(CCC3)c3ccccc32)cc(N2CCNCC23CCC3)c1,10.23235034942627,11.600000381469728,0.7780989408493042,1.0,2,2,6,0.2465753424657534,O=C1c2ccccc2C2(c3ccc(F)cc3)NCCN12,,,9.05,
"['Cc1cc(I)cc(C(=O)O)c1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N=C(N)C1(c2ccccc2)CCC1'), 'Cc1cc(I)cc(C2=NC(=N)C3(CCC3)c3ccccc32)c1', ('[c:2]-[I].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'C1CC2(C1)CNCCN2'), 'Cc1cc(C2=NC(=N)C3(CCC3)c3ccccc32)cc(N2CCNC3(CCC3)C2)c1']",Cc1cc(C2=NC(=N)C3(CCC3)c3ccccc32)cc(N2CCNC3(CCC3)C2)c1,10.23235034942627,11.600000381469728,0.7780989408493042,1.0,2,2,6,0.24324324324324326,O=C1c2ccccc2C2(c3ccc(F)cc3)NCCN12,,,9.05,
"['O=C(O)c1cc(F)cc(Br)c1', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'O=C1COC2CCNCC2N1'), 'O=C1COC2CCN(c3cc(F)cc(C(=O)O)c3)CC2N1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'CC(C)C(N)C(=O)c1ccccc1'), 'CC(C)C1N=C(c2cc(F)cc(N3CCC4OCC(=O)NC4C3)c2)c2ccccc2C1=O']",CC(C)C1N=C(c2cc(F)cc(N3CCC4OCC(=O)NC4C3)c2)c2ccccc2C1=O,10.22729778289795,11.399999618530272,0.8048447370529175,1.0,2,2,1,0.25,CC(C)C1NC2(C(=O)c3ccccc3C2=O)C2C(=O)N(c3ccc(F)cc3)C(=O)C12,,,9.52,
"['O=C(O)c1cccc(Cl)c1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'CC(C)C(N)C(=O)c1ccccc1'), 'CC(C)C1N=C(c2cccc(Cl)c2)c2ccccc2C1=O', ('[c:1]-[Cl] >> [c:1]-[I]', None), 'CC(C)C1N=C(c2cccc(I)c2)c2ccccc2C1=O', ('[c:2]-[I].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'O=C1COC2CCNCC2N1'), 'CC(C)C1N=C(c2cccc(N3CCC4OCC(=O)NC4C3)c2)c2ccccc2C1=O']",CC(C)C1N=C(c2cccc(N3CCC4OCC(=O)NC4C3)c2)c2ccccc2C1=O,10.226950645446776,11.199999809265137,0.8337891697883606,1.0,3,2,0,0.2564102564102564,CC1CCN(c2ccc3c(c2)S(=O)(=O)c2ccccc2C3=O)CC1,,,20.47,
"['O=C(O)[C@@H]1[C@H]2Cc3c(Cl)cccc3[C@H]21', ('[c:1]-[Cl] >> [c:1]-[I]', None), 'O=C(O)[C@@H]1[C@H]2Cc3c(I)cccc3[C@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(=O)C(N)Cc1ccccc1'), 'NC(=O)C1Cc2ccccc2C([C@@H]2[C@H]3Cc4c(I)cccc4[C@H]32)=N1', ('[c:2]-[I].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'FC1=CCNC1'), 'NC(=O)C1Cc2ccccc2C([C@@H]2[C@H]3Cc4c(cccc4N4CC=C(F)C4)[C@H]32)=N1']",NC(=O)C1Cc2ccccc2C([C@@H]2[C@H]3Cc4c(cccc4N4CC=C(F)C4)[C@H]32)=N1,10.223093032836914,10.899999618530272,0.8796535730361938,1.0,3,2,7,0.25882352941176473,Cc1cccc(NC(=O)C2c3ccccc3C(=O)N3CCc4ccccc4C23)n1,,,15.16,
"['Cc1cc(I)cc(C(=O)O)c1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N=C(N)C1(c2ccccc2)CCC1'), 'Cc1cc(I)cc(C2=NC(=N)C3(CCC3)c3ccccc32)c1', ('[c:2]-[I].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'FC1(F)C[C@H]2NCCO[C@@H]2C1'), 'Cc1cc(C2=NC(=N)C3(CCC3)c3ccccc32)cc(N2CCO[C@@H]3CC(F)(F)C[C@H]32)c1']",Cc1cc(C2=NC(=N)C3(CCC3)c3ccccc32)cc(N2CCO[C@@H]3CC(F)(F)C[C@H]32)c1,10.212099075317385,12.199999809265137,0.7006649971008301,1.0,2,2,6,0.2222222222222222,Cc1cccc(-c2cc3nc(-c4ccccc4)cc(N4CCC5(CC4)OCCO5)n3n2)c1,,,8.9,
"['Cc1cc(I)cc(C(=O)O)c1O', ('[c:2]-[I].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'FC1C[C@H]2NCCO[C@@H]2C1'), 'Cc1cc(N2CCO[C@@H]3CC(F)C[C@H]32)cc(C(=O)O)c1O', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N=C(N)C1(c2ccccc2)CCC1'), 'Cc1cc(N2CCO[C@@H]3CC(F)C[C@H]32)cc(C2=NC(=N)C3(CCC3)c3ccccc32)c1O']",Cc1cc(N2CCO[C@@H]3CC(F)C[C@H]32)cc(C2=NC(=N)C3(CCC3)c3ccccc32)c1O,10.210914611816406,12.0,0.724047064781189,1.0,2,2,8,0.22448979591836735,Cc1ccc(N2CC(C(=O)N3CCC4(CC3)CC(=O)c3ccccc3O4)CC2=O)cc1C,,,8.79,
"['O=C(O)c1cc(Cl)ccc1F', ('[c:1]-[Cl] >> [c:1]-[I]', None), 'O=C(O)c1cc(I)ccc1F', ('[c:2]-[I].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'O[C@@H]1CC[C@@]12CCCNC2'), 'O=C(O)c1cc(N2CCC[C@@]3(CC[C@H]3O)C2)ccc1F', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N=C(N)C1(c2ccccc2)CCC1'), 'N=C1N=C(c2cc(N3CCC[C@@]4(CC[C@H]4O)C3)ccc2F)c2ccccc2C12CCC2']",N=C1N=C(c2cc(N3CCC[C@@]4(CC[C@H]4O)C3)ccc2F)c2ccccc2C12CCC2,10.21050262451172,11.899999618530272,0.7362076640129089,1.0,3,2,5,0.26865671641791045,O=C1c2ccccc2C(=O)c2cc(N3CCCCC3)ccc21,,,19.13,
"['O=C(O)[C@@H]1[C@H]2Cc3c(Cl)cccc3[C@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(=O)C(N)Cc1ccccc1'), 'NC(=O)C1Cc2ccccc2C([C@@H]2[C@H]3Cc4c(Cl)cccc4[C@H]32)=N1', ('[c:1]-[Cl] >> [c:1]-[I]', None), 'NC(=O)C1Cc2ccccc2C([C@@H]2[C@H]3Cc4c(I)cccc4[C@H]32)=N1', ('[c:2]-[I].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'C[C@@H]1NC[C@H]1O'), 'C[C@H]1[C@H](O)CN1c1cccc2c1C[C@@H]1[C@@H](C3=NC(C(N)=O)Cc4ccccc43)[C@H]21']",C[C@H]1[C@H](O)CN1c1cccc2c1C[C@@H]1[C@@H](C3=NC(C(N)=O)Cc4ccccc43)[C@H]21,10.209476470947266,11.100000381469728,0.8459816575050354,1.0,3,2,7,0.27710843373493976,Cc1cccc(NC(=O)C2c3ccccc3C(=O)N3CCc4ccccc4C23)n1,,,15.16,
"['Cc1cc(Br)cc(C(=O)O)c1', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'C1CN[C@H]2CNC[C@H]2C1'), 'Cc1cc(C(=O)O)cc(N2C[C@H]3CCCN[C@H]3C2)c1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N=C(N)C1(c2ccccc2)CCC1'), 'Cc1cc(C2=NC(=N)C3(CCC3)c3ccccc32)cc(N2C[C@H]3CCCN[C@H]3C2)c1']",Cc1cc(C2=NC(=N)C3(CCC3)c3ccccc32)cc(N2C[C@H]3CCCN[C@H]3C2)c1,10.196063995361328,11.5,0.7860848307609558,1.0,2,2,6,0.21794871794871795,Cc1cccc(-c2noc(C3CCCCC3)n2)c1,,,15.76,
"['O=C(O)Cc1ccccc1Br', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'O=C1COC2CCNCC2N1'), 'O=C(O)Cc1ccccc1N1CCC2OCC(=O)NC2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N=C(N)C1(c2ccccc2)CCC1'), 'N=C1N=C(Cc2ccccc2N2CCC3OCC(=O)NC3C2)c2ccccc2C12CCC2']",N=C1N=C(Cc2ccccc2N2CCC3OCC(=O)NC3C2)c2ccccc2C12CCC2,10.164304733276367,11.600000381469728,0.7880387902259827,0.9742977619171144,2,2,0,0.25510204081632654,Cc1ccccc1CN1C[C@@H]2C[C@@H](c3cn[nH]c3-c3ccccc3)N3CCC[C@@]23C1=O,,,11.78,
