Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL148529,,,189.26,0.0,1.55,55p,C#CCNC(C)Cc1cccc(O)c1,IC50,'=',830000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL730109,In vitro inhibitory concentration against Monoamine oxidase A of rat brain homogenates; value ranges from 600-1100,B,BAO_0000221,tissue-based format,,CHEMBL3638188,Brain,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1135657,1,Scientific Literature,J Med Chem,2002,,,,,830.0
CHEMBL146873,,,274.36,0.0,2.24,53a,C#CCN(C)C(C)Cc1cccc(OC(=O)N(C)C)c1,IC50,'=',120.0,nM,6.92,,,UO_0000065,25.23,0.47,4.68,21.11,0,CHEMBL737357,In vitro inhibitory concentration against Monoamine oxidase A of rat brain homogenates; value ranges from 0.09-0.16,B,BAO_0000221,tissue-based format,,CHEMBL3638188,Brain,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1135657,1,Scientific Literature,J Med Chem,2002,,,,,0.12
CHEMBL436947,,,185.27,0.0,2.24,R-MAPI,C#CCN(C)[C@@H]1CCc2ccccc21,IC50,'=',3.0,nM,8.52,,,UO_0000065,46.0,0.83,6.28,263.05,0,CHEMBL733232,In vitro inhibitory concentration against Monoamine oxidase A of rat brain homogenates,B,BAO_0000221,tissue-based format,Rattus norvegicus,CHEMBL3638188,Brain,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1135657,1,Scientific Literature,J Med Chem,2002,,,,,0.003
CHEMBL67073,,,358.16,0.0,3.23,76,O=S1(=O)c2ccccc2Oc2cccc(I)c21,IC50,'=',50.0,nM,7.3,,,UO_0000065,20.38,0.59,4.07,16.83,0,CHEMBL731803,Inhibitory concentration against monoamine oxidase A.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1131245,1,Scientific Literature,J Med Chem,1998,,,,,0.05
CHEMBL340130,,,284.32,0.0,3.45,25,O=C1c2ccccc2-c2nnc3c(c21)CCc1ccccc1-3,IC50,'=',50000.0,nM,4.3,,,UO_0000065,15.13,0.27,0.85,10.04,0,CHEMBL733064,Ability to inhibit Monoamine oxidase A enzyme,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1128564,1,Scientific Literature,J Med Chem,1995,,,,,50.0
CHEMBL107488,,,296.32,0.0,3.69,52,Cc1c(C)c2ccc(OCc3cccc(O)c3)cc2oc1=O,IC50,'=',416.87,nM,6.38,,,UO_0000065,21.53,0.4,2.69,10.69,0,CHEMBL732300,"Inhibitory effect on monoamine oxidase A, SD on IC50 values < 10%",B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1133545,1,Scientific Literature,J Med Chem,2000,,,,,6.38
CHEMBL593341,,,341.51,0.0,4.83,2e,S=C(Nc1ccccc1)N1NC2=C(CCCC2)C1c1cccs1,IC50,'=',700.0,nM,6.16,,,UO_0000065,18.02,0.37,1.32,22.55,0,CHEMBL1069162,Competitive inhibition of MAOA in rat liver homogenate by spectrophotometrically,B,BAO_0000221,tissue-based format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1152549,1,Scientific Literature,Bioorg Med Chem,2009,,,,,0.7
CHEMBL8706,CLORGILINE,2.0,272.18,0.0,3.33,Clorgyline,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,'=',2050.0,nM,5.69,,,UO_0000065,20.9,0.46,2.36,45.62,1,CHEMBL997739,Inhibition of MAO-A in rat liver homogenate after 60 mins by residual activity plot,B,BAO_0000221,tissue-based format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1140866,1,Scientific Literature,Bioorg Med Chem,2009,,,,,2.05
CHEMBL598189,,,249.31,0.0,0.45,7,Cc1ccc(C(=O)NCCN2CCOCC2)cn1,IC50,'=',86000.0,nM,4.07,,,UO_0000065,16.31,0.31,3.62,7.47,0,CHEMBL1072070,Inhibition of MAOA in Sprague-Dawley rat brain mitochondria using kynuramine substrate by fluorimetry,B,BAO_0000252,mitochondrion format,Rattus norvegicus,CHEMBL3638188,Brain,,Mitochondria,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1156928,1,Scientific Literature,Bioorg Med Chem,2010,,,,,86.0
CHEMBL589770,,,304.18,0.0,1.45,12,O=C(NCCN1CCOCC1)c1cnc(Cl)c(Cl)c1,IC50,'=',84.0,nM,7.08,,,UO_0000065,23.26,0.51,5.63,12.99,0,CHEMBL1072070,Inhibition of MAOA in Sprague-Dawley rat brain mitochondria using kynuramine substrate by fluorimetry,B,BAO_0000252,mitochondrion format,Rattus norvegicus,CHEMBL3638188,Brain,,Mitochondria,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1156928,1,Scientific Literature,Bioorg Med Chem,2010,,,,,0.084
CHEMBL598188,,,314.18,0.0,0.91,6,O=C(NCCN1CCOCC1)c1cncc(Br)c1,IC50,'=',26000.0,nM,4.58,,,UO_0000065,14.59,0.35,3.68,8.42,0,CHEMBL1072070,Inhibition of MAOA in Sprague-Dawley rat brain mitochondria using kynuramine substrate by fluorimetry,B,BAO_0000252,mitochondrion format,Rattus norvegicus,CHEMBL3638188,Brain,,Mitochondria,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1156928,1,Scientific Literature,Bioorg Med Chem,2010,,,,,26.0
CHEMBL274513,,,311.34,0.0,3.85,7l,Cc1c(C)c2ccc(OCc3cc(C4CC4)on3)cc2oc1=O,IC50,'=',7000.0,nM,5.16,,,UO_0000065,16.56,0.31,1.3,7.87,0,CHEMBL733231,In vitro inhibitory against monoamine oxidase A (MAO-A) in rat brain homogenate.,B,BAO_0000221,tissue-based format,,CHEMBL3638188,Brain,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1127882,1,Scientific Literature,Bioorg Med Chem Lett,1994,,,,,7000.0
CHEMBL145052,,,335.37,0.0,2.84,16e,COc1cccc(COc2ccc(-c3nnn(CCC#N)n3)cc2)c1,IC50,'>',100000.0,nM,,,,UO_0000065,,,,,0,CHEMBL733230,In vitro inhibitory activity against rat brain Monoamine oxidase A,B,BAO_0000019,assay format,,,,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1128201,1,Scientific Literature,J Med Chem,1995,,,,,100.0
CHEMBL380375,,,310.35,0.0,3.52,(-)-31,Cc1c(C)c2ccc(OC[C@H](O)c3ccccc3)cc2oc1=O,IC50,'=',3235.94,nM,5.49,,,UO_0000065,17.69,0.33,1.97,9.2,0,CHEMBL867937,Inhibition of Sprague-Dawley rat brain mitochondria MAOA by continuous spectrophotometric assay,B,BAO_0000252,mitochondrion format,Rattus norvegicus,,,,Mitochondria,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1145327,1,Scientific Literature,J Med Chem,2006,,,,,-5.49
CHEMBL2018556,,,246.26,0.0,2.55,11,CCOC(=O)/C=C/C=C/c1ccc2c(c1)OCO2,IC50,'=',7550.0,nM,5.12,,,UO_0000065,20.8,0.39,2.57,11.44,0,CHEMBL2019406,Inhibition of MAO-A in Sprague-Dawley rat brain homogenate using kynuramine as substrate preincubated for 10 mins measured by fluorimetric assay,B,BAO_0000221,tissue-based format,Rattus norvegicus,CHEMBL3638188,Brain,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL2016482,1,Scientific Literature,Bioorg Med Chem Lett,2012,,,,,7.55
CHEMBL8706,CLORGILINE,2.0,272.18,0.0,3.33,21,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,'=',0.42,nM,9.38,,,UO_0000065,34.45,0.75,6.05,75.19,0,CHEMBL2019406,Inhibition of MAO-A in Sprague-Dawley rat brain homogenate using kynuramine as substrate preincubated for 10 mins measured by fluorimetric assay,B,BAO_0000221,tissue-based format,Rattus norvegicus,CHEMBL3638188,Brain,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL2016482,1,Scientific Literature,Bioorg Med Chem Lett,2012,,,,,0.42
CHEMBL3319242,,,306.15,0.0,4.12,14,O=C(Nc1ccc2[nH]ncc2c1)c1ccc(Cl)c(Cl)c1,IC50,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL3364093,Inhibition of rat recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,B,BAO_0000219,cell-based format,Rattus norvegicus,,,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL3352205,1,Scientific Literature,J Med Chem,2014,,,,,10000.0
CHEMBL3359943,,,330.77,0.0,3.56,70,O=c1cc(CCO)c2ccc(OCc3cccc(Cl)c3)cc2o1,IC50,'=',4677.35,nM,5.33,,,UO_0000065,16.11,0.32,1.77,8.93,0,CHEMBL3385619,Inhibition of Sprague-Dawley rat MAO-A in brain mitochondrial homogenate assessed as 4-hydroxyquinoline by spectrophotometric method,B,BAO_0000221,tissue-based format,Rattus norvegicus,CHEMBL3638188,Brain,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL3352257,1,Scientific Literature,Eur J Med Chem,2015,,,,,5.33
CHEMBL461973,,,404.86,0.0,4.54,5e,Cn1c(N2N=C(c3ccc(Cl)cc3)CC2c2ccco2)nc2ccccc2c1=O,IC50,'=',450240.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL997739,Inhibition of MAO-A in rat liver homogenate after 60 mins by residual activity plot,B,BAO_0000221,tissue-based format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1140866,1,Scientific Literature,Bioorg Med Chem,2009,,,,,450.24
CHEMBL320251,,,295.34,0.0,3.57,6,Cc1c(C)c2ccc(OCc3cccc(N)c3)cc2oc1=O,IC50,'=',1000.0,nM,6.0,,,UO_0000065,20.32,0.37,2.43,9.17,1,CHEMBL732301,Inhibitory activity against monoamine oxidase A,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1134601,1,Scientific Literature,J Med Chem,2001,,,,,-6.0
CHEMBL483373,,,273.33,0.0,2.85,5,CCN(CC)C(=O)/C=C/C=C/c1ccc2c(c1)OCO2,IC50,'=',3820.0,nM,5.42,,,UO_0000065,19.82,0.37,2.57,13.97,0,CHEMBL2019406,Inhibition of MAO-A in Sprague-Dawley rat brain homogenate using kynuramine as substrate preincubated for 10 mins measured by fluorimetric assay,B,BAO_0000221,tissue-based format,Rattus norvegicus,CHEMBL3638188,Brain,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL2016482,1,Scientific Literature,Bioorg Med Chem Lett,2012,,,,,3.82
CHEMBL2018558,,,263.34,0.0,2.65,14,CCCNC(=O)CCCCc1ccc2c(c1)OCO2,IC50,'>',100000.0,nM,,,,UO_0000065,,,,,0,CHEMBL2019406,Inhibition of MAO-A in Sprague-Dawley rat brain homogenate using kynuramine as substrate preincubated for 10 mins measured by fluorimetric assay,B,BAO_0000221,tissue-based format,Rattus norvegicus,CHEMBL3638188,Brain,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL2016482,1,Scientific Literature,Bioorg Med Chem Lett,2012,,,,,100.0
CHEMBL145435,,,294.36,0.0,2.78,17g,OCCCCn1nnc(-c2ccc(-c3ccccc3)cc2)n1,IC50,'=',13000.0,nM,4.89,,,UO_0000065,16.6,0.3,2.11,7.65,0,CHEMBL733230,In vitro inhibitory activity against rat brain Monoamine oxidase A,B,BAO_0000019,assay format,,,,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1128201,1,Scientific Literature,J Med Chem,1995,,,,,13.0
CHEMBL5180598,,,393.36,0.0,3.61,6d,O=C1OC(Cc2ccc(OC(F)(F)F)cc2)c2ccc(N3CC[C@@H](O)C3)cc21,IC50,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL5147893,Inhibition of Sprague-Dawley rat MAO-A,B,BAO_0000357,single protein format,Rattus norvegicus,,,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL5143679,1,Scientific Literature,Bioorg Med Chem Lett,2022,,,,,10.0
CHEMBL145452,,,360.39,0.0,3.19,26,COc1ccc(S(=O)(=O)Oc2ccc3c(C)c(C)c(=O)oc3c2)cc1,IC50,'=',70.79,nM,7.15,,,UO_0000065,19.84,0.39,3.96,8.63,0,CHEMBL732300,"Inhibitory effect on monoamine oxidase A, SD on IC50 values < 10%",B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1133545,1,Scientific Literature,J Med Chem,2000,,,,,7.15
CHEMBL534467,,,253.18,0.0,0.65,3b,CNc1cncc(N(C)C)c1CN.Cl.Cl,IC50,'=',44000.0,nM,4.36,,,UO_0000065,24.17,0.46,3.71,8.04,0,CHEMBL829933,Inhibitory concentration for rat liver Monoamine oxidase A using 5-hydroxytryptamine,B,BAO_0000019,assay format,Rattus norvegicus,,,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1141879,1,Scientific Literature,J Med Chem,2005,,,,,4.4e-05
CHEMBL68415,,,262.29,0.0,2.12,32,O=S1(=O)c2ccccc2Oc2cccc(CO)c21,IC50,'=',140.0,nM,6.85,,,UO_0000065,26.13,0.52,4.73,10.78,0,CHEMBL731803,Inhibitory concentration against monoamine oxidase A.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1131245,1,Scientific Literature,J Med Chem,1998,,,,,0.14
CHEMBL68223,,,311.16,0.0,3.39,74,O=S1(=O)c2ccccc2Oc2cccc(Br)c21,IC50,'=',60.0,nM,7.22,,,UO_0000065,23.21,0.58,3.83,16.65,0,CHEMBL731803,Inhibitory concentration against monoamine oxidase A.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1131245,1,Scientific Literature,J Med Chem,1998,,,,,0.06
CHEMBL339429,,,283.29,0.0,3.23,54,N#Cc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,IC50,'=',25000.0,nM,4.6,,,UO_0000065,16.25,0.29,1.37,6.91,0,CHEMBL733064,Ability to inhibit Monoamine oxidase A enzyme,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1128564,1,Scientific Literature,J Med Chem,1995,,,,,25.0
CHEMBL126681,,,315.33,0.0,3.31,60,CC(=O)Nc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,IC50,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL733064,Ability to inhibit Monoamine oxidase A enzyme,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1128564,1,Scientific Literature,J Med Chem,1995,,,,,10.0
CHEMBL145596,,,266.3,0.0,2.0,17e,OCCn1nnc(-c2ccc(-c3ccccc3)cc2)n1,IC50,'=',11000.0,nM,4.96,,,UO_0000065,18.62,0.34,2.96,7.77,0,CHEMBL733230,In vitro inhibitory activity against rat brain Monoamine oxidase A,B,BAO_0000019,assay format,,,,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1128201,1,Scientific Literature,J Med Chem,1995,,,,,11.0
CHEMBL18966,,,294.35,0.0,4.3,62,Cc1ccc(COc2ccc3c(C)c(C)c(=O)oc3c2)cc1,IC50,'=',3715.35,nM,5.43,,,UO_0000065,18.45,0.34,1.13,13.77,0,CHEMBL732300,"Inhibitory effect on monoamine oxidase A, SD on IC50 values < 10%",B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1133545,1,Scientific Literature,J Med Chem,2000,,,,,5.43
CHEMBL3291019,,,452.6,0.0,4.96,"6, DPH6",C#CCN(Cc1ccc(O)c2ncccc12)C(C#N)CCC1CCN(Cc2ccccc2)CC1,IC50,'=',3800.0,nM,5.42,,,UO_0000065,11.98,0.22,0.46,8.55,0,CHEMBL3293070,Inhibition of MAO-A in rat liver homogenate preincubated for 30 mins,B,BAO_0000221,tissue-based format,Rattus norvegicus,CHEMBL3559723,Liver,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL3286171,1,Scientific Literature,Eur J Med Chem,2014,,,,,3.8
CHEMBL142778,,,244.21,0.0,1.16,15d,N#CCCn1nnc(-c2ccc([N+](=O)[O-])cc2)n1,IC50,'=',18000.0,nM,4.75,,,UO_0000065,19.43,0.36,3.58,4.29,0,CHEMBL733230,In vitro inhibitory activity against rat brain Monoamine oxidase A,B,BAO_0000019,assay format,,,,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1128201,1,Scientific Literature,J Med Chem,1995,,,,,18.0
CHEMBL342724,,,296.32,0.0,3.69,31,Cc1c(C)c2cc(OCc3ccccc3)c(O)cc2oc1=O,IC50,'=',112201.85,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL732300,"Inhibitory effect on monoamine oxidase A, SD on IC50 values < 10%",B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1133545,1,Scientific Literature,J Med Chem,2000,,,,,3.95
CHEMBL16660,,,351.36,0.0,3.0,12c,COc1ccc(COc2ccc(-c3nn(CCC#N)c(=O)o3)cc2)cc1,IC50,'=',16000.0,nM,4.8,,,UO_0000065,13.65,0.25,1.8,5.31,0,CHEMBL710497,In vitro inhibitory activity on rat brain by monoamine oxidase A (MAO-A),B,BAO_0000019,assay format,,,,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1126975,1,Scientific Literature,J Med Chem,1993,,,,,16.0
CHEMBL545566,,,270.76,0.0,2.08,7b,CCN(C)C(=O)Oc1ccc2c(c1)C(N)CC2.Cl,IC50,'=',12900.0,nM,4.89,,,UO_0000065,20.87,0.39,2.81,8.8,0,CHEMBL733175,In vitro inhibitory concentration against Monoamine oxidase A of rat brain homogenates; value ranges from 9.4-17.7,B,BAO_0000221,tissue-based format,,CHEMBL3638188,Brain,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1135657,1,Scientific Literature,J Med Chem,2002,,,,,12.9
CHEMBL148760,,,288.42,0.0,3.06,26a,C#CC(C)NC1CCc2ccc(SC(=O)N(C)C)cc21,IC50,'>',1000000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL733232,In vitro inhibitory concentration against Monoamine oxidase A of rat brain homogenates,B,BAO_0000221,tissue-based format,Rattus norvegicus,CHEMBL3638188,Brain,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1135657,1,Scientific Literature,J Med Chem,2002,,,,,1000.0
CHEMBL301087,,,352.42,0.0,4.56,46,CCCOc1ccc2sc3cc(-c4nnc(C)o4)ccc3c(=O)c2c1,IC50,'=',60.0,nM,7.22,,,UO_0000065,20.49,0.39,2.66,11.07,0,CHEMBL732386,Inhibitory concentration against rat brain mitochondrial monoamine oxidase A,B,BAO_0000019,assay format,,,,,,,,,CHEMBL3358,Monoamine oxidase A,Rattus norvegicus,SINGLE PROTEIN,CHEMBL1129565,1,Scientific Literature,J Med Chem,1996,,,,,0.06
