path,molecule,proxy,target,qed,pka,num_reactions,num_non_unary_reactions,mode,similarity,ligand,ligand_IC50(nM),ligand_EC50,ligand_Activation at 3 uM,ligand_Activation at 3 uM (confirmatory_assay_AID_651783.csv)
"['Oc1ccc2c(c1)[C@@H]1OCCN[C@H]1CC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'CC1(c2ccc(Br)cc2)CNC1'), 'CC1(c2ccc(N3CCO[C@H]4c5cc(O)ccc5CC[C@@H]43)cc2)CNC1']",CC1(c2ccc(N3CCO[C@H]4c5cc(O)ccc5CC[C@@H]43)cc2)CNC1,9.625783920288086,10.300000190734863,0.8733689188957214,1.0,1,1,6,0.2676056338028169,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,14.86,
"['O=Cc1ccc2c(c1)CCC21OCCO1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@H]1C[C@H]1F'), 'F[C@@H]1C[C@@H]1NCc1ccc2c(c1)CCC21OCCO1', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'Cc1c(Br)cc(F)c2c1CC(=O)N2'), 'Cc1c(N(Cc2ccc3c(c2)CCC32OCCO2)[C@H]2C[C@H]2F)cc(F)c2c1CC(=O)N2']",Cc1c(N(Cc2ccc3c(c2)CCC32OCCO2)[C@H]2C[C@H]2F)cc(F)c2c1CC(=O)N2,9.6067533493042,10.699999809265137,0.8060941696166992,1.0,2,2,7,0.22666666666666666,Cc1ccc2c(c1)C1(OCCO1)C(=O)N2,,,10.29,
"['O=C(O)c1cc(Br)cc2c1CCC2=O', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC12CC2'), 'O=C1CCc2c(CN[C@H]3CC34CC4)cc(Br)cc21', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'Cc1c(Br)cc(F)c2c1CC(=O)N2'), 'Cc1c(N(Cc2cc(Br)cc3c2CCC3=O)[C@H]2CC23CC3)cc(F)c2c1CC(=O)N2', ('[c:1]-[Br] >> [c:1]-[Oh]', None), 'Cc1c(N(Cc2cc(O)cc3c2CCC3=O)[C@H]2CC23CC3)cc(F)c2c1CC(=O)N2']",Cc1c(N(Cc2cc(O)cc3c2CCC3=O)[C@H]2CC23CC3)cc(F)c2c1CC(=O)N2,9.598331451416016,10.699999809265137,0.8046814203262329,1.0,3,2,8,0.20454545454545456,O=C1CCC(C(=O)OCc2cc(Cl)ccc2OC(F)F)N1,,,8.84,
"['O=C1CCc2ccc(O)cc2C1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'N[C@H]1CC1(F)F'), 'Oc1ccc2c(c1)CC(N[C@H]1CC1(F)F)CC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'Brc1ccc([C@@]23CNC[C@@H]2C3)cc1'), 'Oc1ccc2c(c1)CC(N(c1ccc([C@@]34CNC[C@@H]3C4)cc1)[C@H]1CC1(F)F)CC2']",Oc1ccc2c(c1)CC(N(c1ccc([C@@]34CNC[C@@H]3C4)cc1)[C@H]1CC1(F)F)CC2,9.594963073730469,10.600000381469728,0.8193601369857788,1.0,2,2,0,0.24324324324324326,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,14.86,
"['O=C1CCc2ccc(O)cc2C1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'NC[C@@H]1CC1(F)F'), 'Oc1ccc2c(c1)CC(NC[C@@H]1CC1(F)F)CC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'C[C@H]1CNCc2cc(Br)ccc21'), 'C[C@H]1CNCc2cc(N(C[C@@H]3CC3(F)F)C3CCc4ccc(O)cc4C3)ccc21']",C[C@H]1CNCc2cc(N(C[C@@H]3CC3(F)F)C3CCc4ccc(O)cc4C3)ccc21,9.59345245361328,10.800000190734863,0.7890461087226868,1.0,2,2,0,0.2631578947368421,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,14.86,
"['O=C(O)c1cccc2c1C=CC2', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCC(=O)C1'), 'O=C1CCC(NCc2cccc3c2C=CC3)C1', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'N[C@H]1c2ccc(Br)cc2C[C@H]1F'), 'N[C@H]1c2ccc(N(Cc3cccc4c3C=CC4)C3CCC(=O)C3)cc2C[C@H]1F']",N[C@H]1c2ccc(N(Cc3cccc4c3C=CC4)C3CCC(=O)C3)cc2C[C@H]1F,9.587384223937988,10.300000190734863,0.8664146661758423,1.0,2,2,3,0.22077922077922077,CN(N=O)c1ccc(CC2CCc3ccccc32)cc1,,,11.21,
"['O=C(O)c1cccc2c1C=CC2', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'CC1(N)CC(O)C1'), 'CC1(NCc2cccc3c2C=CC3)CC(O)C1', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'C[C@H]1CNCc2cc(Br)ccc21'), 'C[C@H]1CNCc2cc(N(Cc3cccc4c3C=CC4)C3(C)CC(O)C3)ccc21']",C[C@H]1CNCc2cc(N(Cc3cccc4c3C=CC4)C3(C)CC(O)C3)ccc21,9.585997581481934,10.5,0.8334815502166748,1.0,2,2,9,0.25,CC1CC2(CCCC2)NCc2cc([N+](=O)[O-])ccc21,,,10.18,
"['O=C1CCCc2cc(F)ccc21', ('[F]-[c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1.[#6&!$(C=[O,N]):9][Nh2:1] >> [#6&!$(C=[O,N]):9][N:1][c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1', 'N[C@H]1CCc2ccc(Br)cc2C1'), 'O=C1CCCc2cc(N[C@H]3CCc4ccc(Br)cc4C3)ccc21', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)C(F)(F)F'), 'O=C1CCCc2cc(N(CC(F)(F)F)[C@H]3CCc4ccc(Br)cc4C3)ccc21', ('[c:1]-[Br] >> [c:1]-[Oh]', None), 'O=C1CCCc2cc(N(CC(F)(F)F)[C@H]3CCc4ccc(O)cc4C3)ccc21']",O=C1CCCc2cc(N(CC(F)(F)F)[C@H]3CCc4ccc(O)cc4C3)ccc21,9.580572128295898,10.600000381469728,0.8169041275978088,1.0,3,2,10,0.2571428571428571,O=C1CCCC(O)=C1N=Nc1c(Cl)cc(C(F)(F)F)cc1Cl,,,10.98,
"['O[C@H]1CCc2cc(Br)ccc2C1', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh2:1] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'N[C@@H]1CC12CC2'), 'O[C@H]1CCc2cc(N[C@@H]3CC34CC4)ccc2C1', ('[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]).[Ch:2]([#6:3])=[O] >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'Cc1cc(F)cc(C=O)c1F'), 'Cc1cc(F)cc(CN(c2ccc3c(c2)CC[C@H](O)C3)[C@@H]2CC23CC3)c1F']",Cc1cc(F)cc(CN(c2ccc3c(c2)CC[C@H](O)C3)[C@@H]2CC23CC3)c1F,9.564157485961914,10.399999618530272,0.8457203507423401,1.0,2,2,11,0.21333333333333335,CN(N=O)c1ccc(CC2CCc3ccccc32)cc1,,,11.21,
"['O=C1CCc2ccc(O)cc2C1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'N[C@H]1CC12CC2'), 'Oc1ccc2c(c1)CC(N[C@H]1CC13CC3)CC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'C[C@H]1CNCc2cc(Br)ccc21'), 'C[C@H]1CNCc2cc(N(C3CCc4ccc(O)cc4C3)[C@H]3CC34CC4)ccc21']",C[C@H]1CNCc2cc(N(C3CCc4ccc(O)cc4C3)[C@H]3CC34CC4)ccc21,9.56235694885254,10.5,0.8293755650520325,1.0,2,2,0,0.2876712328767123,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,14.86,
"['Oc1ccc2c(c1)[C@@H]1OCCN[C@H]1CC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'Brc1ccc([C@@]23CNC[C@@H]2C3)cc1'), 'Oc1ccc2c(c1)[C@@H]1OCCN(c3ccc([C@@]45CNC[C@@H]4C5)cc3)[C@H]1CC2']",Oc1ccc2c(c1)[C@@H]1OCCN(c3ccc([C@@]45CNC[C@@H]4C5)cc3)[C@H]1CC2,9.560199737548828,10.300000190734863,0.8615083694458008,1.0,1,1,6,0.24,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,14.86,
"['O=Cc1ccc2c(c1)CCC21OCCO1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@H]1CCC1(F)F'), 'FC1(F)CC[C@@H]1NCc1ccc2c(c1)CCC21OCCO1', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'N[C@H]1c2ccc(Br)cc2C[C@H]1F'), 'N[C@H]1c2ccc(N(Cc3ccc4c(c3)CCC43OCCO3)[C@H]3CCC3(F)F)cc2C[C@H]1F']",N[C@H]1c2ccc(N(Cc3ccc4c(c3)CCC43OCCO3)[C@H]3CCC3(F)F)cc2C[C@H]1F,9.544647216796877,11.0,0.7528949975967407,1.0,2,2,4,0.20481927710843373,CC(C)c1ccc2c(c1)CCC1C(C)(CN)CCCC21C,,,38.84,
"['O=C1CCc2ccc(O)cc2C1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'N[C@@H]1C[C@H]1C(F)(F)F'), 'Oc1ccc2c(c1)CC(N[C@@H]1C[C@H]1C(F)(F)F)CC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'CC1(c2ccc(Br)cc2)CNC1'), 'CC1(c2ccc(N(C3CCc4ccc(O)cc4C3)[C@@H]3C[C@H]3C(F)(F)F)cc2)CNC1']",CC1(c2ccc(N(C3CCc4ccc(O)cc4C3)[C@@H]3C[C@H]3C(F)(F)F)cc2)CNC1,9.54413890838623,10.899999618530272,0.766691267490387,1.0,2,2,12,0.273972602739726,CC1(C(=O)[O-])CCCC2(C)c3cc(O)ccc3CCC12,,,10.07,
"['O=C1CCCc2cc(F)ccc21', ('[F]-[c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1.[#6&!$(C=[O,N]):9][Nh2:1] >> [#6&!$(C=[O,N]):9][N:1][c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1', 'C[C@]1(N)C[C@H](O)C1'), 'C[C@]1(Nc2ccc3c(c2)CCCC3=O)C[C@H](O)C1', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)C1=Cc2ccccc21'), 'C[C@]1(N(CC2=Cc3ccccc32)c2ccc3c(c2)CCCC3=O)C[C@H](O)C1']",C[C@]1(N(CC2=Cc3ccccc32)c2ccc3c(c2)CCCC3=O)C[C@H](O)C1,9.540882110595703,10.199999809265137,0.8749369382858276,1.0,2,2,13,0.25,CN(C(=O)CCN1C(=O)c2ccccc2C1=O)C1CCCCC1,,,16.24,
"['O=C(O)c1cc(Br)cc2c1CCC2=O', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCC(=O)C1'), 'O=C1CCC(NCc2cc(Br)cc3c2CCC3=O)C1', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'N[C@H]1c2ccc(Br)cc2C[C@H]1F'), 'N[C@H]1c2ccc(N(Cc3cc(Br)cc4c3CCC4=O)C3CCC(=O)C3)cc2C[C@H]1F', ('[c:1]-[Br] >> [c:1]-[Oh]', None), 'N[C@H]1c2ccc(N(Cc3cc(O)cc4c3CCC4=O)C3CCC(=O)C3)cc2C[C@H]1F']",N[C@H]1c2ccc(N(Cc3cc(O)cc4c3CCC4=O)C3CCC(=O)C3)cc2C[C@H]1F,9.531153678894045,10.600000381469728,0.8084983825683594,1.0,3,2,14,0.19767441860465115,O=C1CC(c2cccc(Cl)c2)CC(O)=C1C=NCCCO,,,10.78,
"['O=C1CCc2ccc(O)cc2C1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'N[C@@H]1CC1(F)F'), 'Oc1ccc2c(c1)CC(N[C@@H]1CC1(F)F)CC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'N[C@@H]1COc2cc(Br)cc(F)c21'), 'N[C@@H]1COc2cc(N(C3CCc4ccc(O)cc4C3)[C@@H]3CC3(F)F)cc(F)c21']",N[C@@H]1COc2cc(N(C3CCc4ccc(O)cc4C3)[C@@H]3CC3(F)F)cc(F)c21,9.52774715423584,10.399999618530272,0.839293360710144,1.0,2,2,15,0.23809523809523808,NC1CCc2cc(O)c(O)cc2C1,,,38.95,
"['O=C1CCc2ccc(O)cc2C1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'N[C@@H]1CC1(F)F'), 'Oc1ccc2c(c1)CC(N[C@@H]1CC1(F)F)CC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'Fc1cc2c(cc1Br)CNC2'), 'Oc1ccc2c(c1)CC(N(c1cc3c(cc1F)CNC3)[C@@H]1CC1(F)F)CC2']",Oc1ccc2c(c1)CC(N(c1cc3c(cc1F)CNC3)[C@@H]1CC1(F)F)CC2,9.525611877441406,10.300000190734863,0.8552858233451843,1.0,2,2,0,0.2463768115942029,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,14.86,
