path,molecule,proxy,target,qed,pka,num_reactions,num_non_unary_reactions,mode,similarity,ligand,ligand_relation,ligand_value,ligand_units,ligand_type,ligand_target,ligand_target_name
"['Oc1ccc2c(c1)[C@@H]1OCCN[C@H]1CC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'CC1(c2ccc(Br)cc2)CNC1'), 'CC1(c2ccc(N3CCO[C@H]4c5cc(O)ccc5CC[C@@H]43)cc2)CNC1']",CC1(c2ccc(N3CCO[C@H]4c5cc(O)ccc5CC[C@@H]43)cc2)CNC1,9.625783920288086,10.300000190734863,0.8733689188957214,1.0,1,1,6,0.5245901639344263,CCCN1CCOC2c3cc(O)ccc3CCC21,['='],[6.24],['nM'],['Ki'],['CHEMBL217'],['Dopamine D2 receptor']
"['O=Cc1ccc2c(c1)CCC21OCCO1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@H]1C[C@H]1F'), 'F[C@@H]1C[C@@H]1NCc1ccc2c(c1)CCC21OCCO1', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'Cc1c(Br)cc(F)c2c1CC(=O)N2'), 'Cc1c(N(Cc2ccc3c(c2)CCC32OCCO2)[C@H]2C[C@H]2F)cc(F)c2c1CC(=O)N2']",Cc1c(N(Cc2ccc3c(c2)CCC32OCCO2)[C@H]2C[C@H]2F)cc(F)c2c1CC(=O)N2,9.6067533493042,10.699999809265137,0.8060941696166992,1.0,2,2,7,0.27380952380952384,CN(Cc1ccc2c(c1)NC(=O)CO2)c1ccc(F)cc1F,['='],[230.0],['nM'],['Ki'],['CHEMBL1994'],['Mineralocorticoid receptor']
"['O=C(O)c1cc(Br)cc2c1CCC2=O', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC12CC2'), 'O=C1CCc2c(CN[C@H]3CC34CC4)cc(Br)cc21', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'Cc1c(Br)cc(F)c2c1CC(=O)N2'), 'Cc1c(N(Cc2cc(Br)cc3c2CCC3=O)[C@H]2CC23CC3)cc(F)c2c1CC(=O)N2', ('[c:1]-[Br] >> [c:1]-[Oh]', None), 'Cc1c(N(Cc2cc(O)cc3c2CCC3=O)[C@H]2CC23CC3)cc(F)c2c1CC(=O)N2']",Cc1c(N(Cc2cc(O)cc3c2CCC3=O)[C@H]2CC23CC3)cc(F)c2c1CC(=O)N2,9.598331451416016,10.699999809265137,0.8046814203262329,1.0,3,2,8,0.22535211267605634,Cc1nc2c(c(C)c1O)CC(=O)N2,['='],[3.23],['uM'],['IC50'],['CHEMBL267'],['Tyrosine-protein kinase SRC']
"['O=C1CCc2ccc(O)cc2C1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'N[C@H]1CC1(F)F'), 'Oc1ccc2c(c1)CC(N[C@H]1CC1(F)F)CC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'Brc1ccc([C@@]23CNC[C@@H]2C3)cc1'), 'Oc1ccc2c(c1)CC(N(c1ccc([C@@]34CNC[C@@H]3C4)cc1)[C@H]1CC1(F)F)CC2']",Oc1ccc2c(c1)CC(N(c1ccc([C@@]34CNC[C@@H]3C4)cc1)[C@H]1CC1(F)F)CC2,9.594963073730469,10.600000381469728,0.8193601369857788,1.0,2,2,0,0.41379310344827586,CN(C)C1CCc2ccc(O)cc2C1,['='],[55.0],['nM'],['Ki'],['CHEMBL217'],['Dopamine D2 receptor']
"['O=C1CCc2ccc(O)cc2C1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'NC[C@@H]1CC1(F)F'), 'Oc1ccc2c(c1)CC(NC[C@@H]1CC1(F)F)CC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'C[C@H]1CNCc2cc(Br)ccc21'), 'C[C@H]1CNCc2cc(N(C[C@@H]3CC3(F)F)C3CCc4ccc(O)cc4C3)ccc21']",C[C@H]1CNCc2cc(N(C[C@@H]3CC3(F)F)C3CCc4ccc(O)cc4C3)ccc21,9.59345245361328,10.800000190734863,0.7890461087226868,1.0,2,2,0,0.421875,CCCN(CCC)C1CCc2ccc(O)cc2C1,['='],[142.0],['nM'],['Ki'],['CHEMBL217'],['Dopamine D2 receptor']
"['O=C(O)c1cccc2c1C=CC2', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCC(=O)C1'), 'O=C1CCC(NCc2cccc3c2C=CC3)C1', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'N[C@H]1c2ccc(Br)cc2C[C@H]1F'), 'N[C@H]1c2ccc(N(Cc3cccc4c3C=CC4)C3CCC(=O)C3)cc2C[C@H]1F']",N[C@H]1c2ccc(N(Cc3cccc4c3C=CC4)C3CCC(=O)C3)cc2C[C@H]1F,9.587384223937988,10.300000190734863,0.8664146661758423,1.0,2,2,3,0.27586206896551724,CN1C[C@@H](N(Cc2cccc(F)c2F)c2ccc(C#N)c(Cl)c2)CC1=O,['='],[25.0],['nM'],['IC50'],['CHEMBL208'],['Progesterone receptor']
"['O=C(O)c1cccc2c1C=CC2', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'CC1(N)CC(O)C1'), 'CC1(NCc2cccc3c2C=CC3)CC(O)C1', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'C[C@H]1CNCc2cc(Br)ccc21'), 'C[C@H]1CNCc2cc(N(Cc3cccc4c3C=CC4)C3(C)CC(O)C3)ccc21']",C[C@H]1CNCc2cc(N(Cc3cccc4c3C=CC4)C3(C)CC(O)C3)ccc21,9.585997581481934,10.5,0.8334815502166748,1.0,2,2,9,0.28125,CC1CNCCc2ccccc21,['='],[340.0],['nM'],['EC50'],['CHEMBL225'],['Serotonin 2c (5-HT2c) receptor']
"['O=C1CCCc2cc(F)ccc21', ('[F]-[c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1.[#6&!$(C=[O,N]):9][Nh2:1] >> [#6&!$(C=[O,N]):9][N:1][c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1', 'N[C@H]1CCc2ccc(Br)cc2C1'), 'O=C1CCCc2cc(N[C@H]3CCc4ccc(Br)cc4C3)ccc21', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)C(F)(F)F'), 'O=C1CCCc2cc(N(CC(F)(F)F)[C@H]3CCc4ccc(Br)cc4C3)ccc21', ('[c:1]-[Br] >> [c:1]-[Oh]', None), 'O=C1CCCc2cc(N(CC(F)(F)F)[C@H]3CCc4ccc(O)cc4C3)ccc21']",O=C1CCCc2cc(N(CC(F)(F)F)[C@H]3CCc4ccc(O)cc4C3)ccc21,9.580572128295898,10.600000381469728,0.8169041275978088,1.0,3,2,10,0.49019607843137253,O=C1CCCc2cc(O)ccc21,['='],[66.4],['uM'],['IC50'],['CHEMBL2039'],['Monoamine oxidase B']
"['O[C@H]1CCc2cc(Br)ccc2C1', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh2:1] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'N[C@@H]1CC12CC2'), 'O[C@H]1CCc2cc(N[C@@H]3CC34CC4)ccc2C1', ('[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]).[Ch:2]([#6:3])=[O] >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'Cc1cc(F)cc(C=O)c1F'), 'Cc1cc(F)cc(CN(c2ccc3c(c2)CC[C@H](O)C3)[C@@H]2CC23CC3)c1F']",Cc1cc(F)cc(CN(c2ccc3c(c2)CC[C@H](O)C3)[C@@H]2CC23CC3)c1F,9.564157485961914,10.399999618530272,0.8457203507423401,1.0,2,2,11,0.2948717948717949,CN(C)Cc1ccc2c(c1)CC[C@H](N(C)C(=O)c1ccc(-c3ccc(F)cc3)cc1)C2,['='],[55.0],['uM'],['IC50'],['CHEMBL225'],['Serotonin 2c (5-HT2c) receptor']
"['O=C1CCc2ccc(O)cc2C1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'N[C@H]1CC12CC2'), 'Oc1ccc2c(c1)CC(N[C@H]1CC13CC3)CC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'C[C@H]1CNCc2cc(Br)ccc21'), 'C[C@H]1CNCc2cc(N(C3CCc4ccc(O)cc4C3)[C@H]3CC34CC4)ccc21']",C[C@H]1CNCc2cc(N(C3CCc4ccc(O)cc4C3)[C@H]3CC34CC4)ccc21,9.56235694885254,10.5,0.8293755650520325,1.0,2,2,0,0.423728813559322,CN(C)C1CCc2ccc(O)cc2C1,['='],[55.0],['nM'],['Ki'],['CHEMBL217'],['Dopamine D2 receptor']
"['Oc1ccc2c(c1)[C@@H]1OCCN[C@H]1CC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'Brc1ccc([C@@]23CNC[C@@H]2C3)cc1'), 'Oc1ccc2c(c1)[C@@H]1OCCN(c3ccc([C@@]45CNC[C@@H]4C5)cc3)[C@H]1CC2']",Oc1ccc2c(c1)[C@@H]1OCCN(c3ccc([C@@]45CNC[C@@H]4C5)cc3)[C@H]1CC2,9.560199737548828,10.300000190734863,0.8615083694458008,1.0,1,1,6,0.47692307692307695,CCCN1CCOC2c3cc(O)ccc3CCC21,['='],[6.24],['nM'],['Ki'],['CHEMBL217'],['Dopamine D2 receptor']
"['O=Cc1ccc2c(c1)CCC21OCCO1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@H]1CCC1(F)F'), 'FC1(F)CC[C@@H]1NCc1ccc2c(c1)CCC21OCCO1', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'N[C@H]1c2ccc(Br)cc2C[C@H]1F'), 'N[C@H]1c2ccc(N(Cc3ccc4c(c3)CCC43OCCO3)[C@H]3CCC3(F)F)cc2C[C@H]1F']",N[C@H]1c2ccc(N(Cc3ccc4c(c3)CCC43OCCO3)[C@H]3CCC3(F)F)cc2C[C@H]1F,9.544647216796877,11.0,0.7528949975967407,1.0,2,2,4,0.23595505617977527,CCCN(CCC)C1CCc2cc(CN(C(C)=O)c3ccc(OC)cc3)ccc2C1,['='],[-6.2],[nan],['Log Ki'],['CHEMBL217'],['Dopamine D2 receptor']
"['O=C1CCc2ccc(O)cc2C1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'N[C@@H]1C[C@H]1C(F)(F)F'), 'Oc1ccc2c(c1)CC(N[C@@H]1C[C@H]1C(F)(F)F)CC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'CC1(c2ccc(Br)cc2)CNC1'), 'CC1(c2ccc(N(C3CCc4ccc(O)cc4C3)[C@@H]3C[C@H]3C(F)(F)F)cc2)CNC1']",CC1(c2ccc(N(C3CCc4ccc(O)cc4C3)[C@@H]3C[C@H]3C(F)(F)F)cc2)CNC1,9.54413890838623,10.899999618530272,0.766691267490387,1.0,2,2,12,0.43859649122807015,CN(C)C1CCc2ccc(O)cc2C1,['='],[55.0],['nM'],['Ki'],['CHEMBL217'],['Dopamine D2 receptor']
"['O=C1CCCc2cc(F)ccc21', ('[F]-[c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1.[#6&!$(C=[O,N]):9][Nh2:1] >> [#6&!$(C=[O,N]):9][N:1][c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1', 'C[C@]1(N)C[C@H](O)C1'), 'C[C@]1(Nc2ccc3c(c2)CCCC3=O)C[C@H](O)C1', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)C1=Cc2ccccc21'), 'C[C@]1(N(CC2=Cc3ccccc32)c2ccc3c(c2)CCCC3=O)C[C@H](O)C1']",C[C@]1(N(CC2=Cc3ccccc32)c2ccc3c(c2)CCCC3=O)C[C@H](O)C1,9.540882110595703,10.199999809265137,0.8749369382858276,1.0,2,2,13,0.35185185185185186,O=C1CCCc2ccccc21,['='],[18.6],['uM'],['IC50'],['CHEMBL2039'],['Monoamine oxidase B']
"['O=C(O)c1cc(Br)cc2c1CCC2=O', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCC(=O)C1'), 'O=C1CCC(NCc2cc(Br)cc3c2CCC3=O)C1', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'N[C@H]1c2ccc(Br)cc2C[C@H]1F'), 'N[C@H]1c2ccc(N(Cc3cc(Br)cc4c3CCC4=O)C3CCC(=O)C3)cc2C[C@H]1F', ('[c:1]-[Br] >> [c:1]-[Oh]', None), 'N[C@H]1c2ccc(N(Cc3cc(O)cc4c3CCC4=O)C3CCC(=O)C3)cc2C[C@H]1F']",N[C@H]1c2ccc(N(Cc3cc(O)cc4c3CCC4=O)C3CCC(=O)C3)cc2C[C@H]1F,9.531153678894045,10.600000381469728,0.8084983825683594,1.0,3,2,14,0.25842696629213485,CCN1C[C@@H](N(Cc2cc(F)ccc2Cl)c2ccc(C#N)c(Cl)c2)CC1=O,['='],[0.3],['nM'],['EC50'],['CHEMBL208'],['Progesterone receptor']
"['O=C1CCc2ccc(O)cc2C1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'N[C@@H]1CC1(F)F'), 'Oc1ccc2c(c1)CC(N[C@@H]1CC1(F)F)CC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'N[C@@H]1COc2cc(Br)cc(F)c21'), 'N[C@@H]1COc2cc(N(C3CCc4ccc(O)cc4C3)[C@@H]3CC3(F)F)cc(F)c21']",N[C@@H]1COc2cc(N(C3CCc4ccc(O)cc4C3)[C@@H]3CC3(F)F)cc(F)c21,9.52774715423584,10.399999618530272,0.839293360710144,1.0,2,2,15,0.4,CN(C)C1CCc2ccc(O)cc2C1,['='],[55.0],['nM'],['Ki'],['CHEMBL217'],['Dopamine D2 receptor']
