path,molecule,proxy,target,qed,pka,num_reactions,num_non_unary_reactions,mode,similarity,ligand,ligand_relation,ligand_value,ligand_units,ligand_type,ligand_target,ligand_target_name
"['O=C(O)[C@H]1Cc2cccc3cccc1c23', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1N=C2N=CN=C2C(=O)N1'), 'O=C1NC(NC[C@H]2Cc3cccc4cccc2c34)N=C2N=CN=C12']",O=C1NC(NC[C@H]2Cc3cccc4cccc2c34)N=C2N=CN=C12,11.362005233764648,12.0,0.8964940905570984,1.0,1,1,5,0.4406779661016949,CC(=O)NCC1Cc2cccc3cccc1c23,['='],[0.51],['nM'],['Ki'],['CHEMBL1946'],['Melatonin receptor 1B']
"['O=C1C[C@H](C(=O)O)Cc2ccccc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCC2C1C2(F)F'), 'O=C1C[C@H](CNC2CCC3C2C3(F)F)Cc2ccccc21']",O=C1C[C@H](CNC2CCC3C2C3(F)F)Cc2ccccc21,11.361538887023926,11.800000190734863,0.927065134048462,1.0,1,1,8,0.39655172413793105,O=C1CC(CN2CCC(Cc3ccccc3)CC2)Cc2ccccc21,['='],[1.4],['nM'],['Ki'],['CHEMBL287'],['Sigma opioid receptor']
"['O=C(O)c1cccc2c1CCC21CC1', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1COc2ccccc21'), 'c1ccc2c(c1)OCC2NCc1cccc2c1CCC21CC1']",c1ccc2c(c1)OCC2NCc1cccc2c1CCC21CC1,11.355764389038086,11.800000190734863,0.9261232018470764,1.0,1,1,4,0.390625,COc1cc(CCNC2COc3ccccc32)c(OC)cc1C#N,['='],[108.0],['nM'],['EC50'],['CHEMBL224'],['Serotonin 2a (5-HT2a) receptor']
"['O=C(O)[C@H]1C[C@@]12CCc1ccccc12', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCc2cc(F)cc(F)c21'), 'Fc1cc(F)c2c(c1)CCC2NC[C@H]1C[C@@]12CCc1ccccc12']",Fc1cc(F)c2c(c1)CCC2NC[C@H]1C[C@@]12CCc1ccccc12,11.345768928527832,12.100000381469728,0.8792190551757812,1.0,1,1,7,0.46551724137931033,Fc1ccccc1CNC1CC12CCc1ccccc12,['='],[32.0],['uM'],['IC50'],['CHEMBL2039'],['Monoamine oxidase B']
"['O=C(O)[C@H]1[C@@H]2Cc3ccc(F)cc3[C@@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CCc2cccnc21'), 'Fc1ccc2c(c1)[C@@H]1[C@@H](CN[C@H]3CCc4cccnc43)[C@@H]1C2']",Fc1ccc2c(c1)[C@@H]1[C@@H](CN[C@H]3CCc4cccnc43)[C@@H]1C2,11.334009170532228,11.699999809265137,0.9384159445762634,1.0,1,1,6,0.390625,Cl.Fc1ncccc1CN[C@@H]1[C@H]2Cc3ccccc3[C@H]21,[nan],[nan],[nan],['IC50'],['CHEMBL2039'],['Monoamine oxidase B']
"['O=C1CCCc2cc(F)c(F)cc21', ('[F]-[c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1.[#6&!$(C=[O,N]):9][Nh2:1] >> [#6&!$(C=[O,N]):9][N:1][c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1', 'NCc1cccc2c1CCCC2'), 'O=C1CCCc2cc(NCc3cccc4c3CCCC4)c(F)cc21']",O=C1CCCc2cc(NCc3cccc4c3CCCC4)c(F)cc21,11.323931694030762,12.100000381469728,0.8758378624916077,1.0,1,1,9,0.4032258064516129,Nc1nc(N)c2cc(NCc3cccc4c3CCCC4)ccc2n1,['='],[0.6],['uM'],['IC50'],['CHEMBL202'],['Dihydrofolate reductase']
"['O=C(O)[C@@H]1[C@H]2Cc3cc(F)ccc3[C@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1CCC(F)(F)c2ccccc21'), 'Fc1ccc2c(c1)C[C@@H]1[C@@H](CN[C@@H]3CCC(F)(F)c4ccccc43)[C@H]21']",Fc1ccc2c(c1)C[C@@H]1[C@@H](CN[C@@H]3CCC(F)(F)c4ccccc43)[C@H]21,11.319568634033203,12.399999618530272,0.8333287835121155,1.0,1,1,6,0.328125,Cl.c1ccc2c(c1)C[C@@H]1[C@@H](NCC3CCNCC3)[C@H]21,[nan],[nan],[nan],['IC50'],['CHEMBL2039'],['Monoamine oxidase B']
"['O=C(O)[C@H]1CCc2cc(F)ccc2C1', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CCc2cccnc21'), 'Fc1ccc2c(c1)CC[C@H](CN[C@H]1CCc3cccnc31)C2']",Fc1ccc2c(c1)CC[C@H](CN[C@H]1CCc3cccnc31)C2,11.318172454833984,11.699999809265137,0.9357953071594238,1.0,1,1,6,0.41818181818181815,CCCNC1CCc2cc(F)ccc2C1,['='],[1512.0],['nM'],['Ki'],['CHEMBL1898'],['Serotonin 1b (5-HT1b) receptor']
"['O=C(O)[C@@H]1[C@H]2Cc3c(F)cccc3[C@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1CCCc2cccc(F)c21'), 'Fc1cccc2c1C[C@@H]1[C@@H](CN[C@@H]3CCCc4cccc(F)c43)[C@H]21']",Fc1cccc2c1C[C@@H]1[C@@H](CN[C@@H]3CCCc4cccc(F)c43)[C@H]21,11.317655563354492,12.100000381469728,0.8748673796653748,1.0,1,1,10,0.3770491803278688,O=C(Cc1ccccc1F)NC1CCCc2ccccc21,[nan],[23.1093],['uM'],['Potency'],['CHEMBL1075094'],['Nuclear factor erythroid 2-related factor 2']
"['O=C(O)C[C@@H]1CCCc2ccc(F)cc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1COc2ccc(Br)cc21'), 'Fc1ccc2c(c1)[C@H](CCNC1COc3ccc(Br)cc31)CCC2', ('[c:1]-[Br] >> [c:1]-[Oh]', None), 'Oc1ccc2c(c1)C(NCC[C@@H]1CCCc3ccc(F)cc31)CO2']",Oc1ccc2c(c1)C(NCC[C@@H]1CCCc3ccc(F)cc31)CO2,11.317532539367676,12.0,0.8894898295402527,1.0,2,1,1,0.44285714285714284,O=C(NCCC1CCCc2ccc(O)cc21)c1ccc(OC(F)(F)F)cc1,['='],[1350.0],['nM'],['IC50'],['CHEMBL4794'],['Vanilloid receptor']
"['CC(=O)c1ccc2cc(O)ccc2c1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'NC1CCC2C1C2(F)F'), 'CC(NC1CCC2C1C2(F)F)c1ccc2cc(O)ccc2c1']",CC(NC1CCC2C1C2(F)F)c1ccc2cc(O)ccc2c1,11.312162399291992,12.0,0.8886458873748779,1.0,1,1,11,0.38,CC(c1ccc2cc(O)ccc2c1)P(=O)(O)O,['='],[31.0],['%'],['Inhibition'],['CHEMBL230'],['Cyclooxygenase-2']
"['O=C(O)[C@@H]1C[C@]12CCCc1ccccc12', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CCCn2ncnc21'), 'c1ccc2c(c1)CCC[C@]21C[C@H]1CN[C@H]1CCCn2ncnc21']",c1ccc2c(c1)CCC[C@]21C[C@H]1CN[C@H]1CCCn2ncnc21,11.292280197143556,11.600000381469728,0.947648584842682,1.0,1,1,7,0.359375,Cl.c1ccc2c(c1)CCCC21CCN(CC2CC2)CC1,['='],[-7.99],[nan],['Log IC50'],['CHEMBL287'],['Sigma opioid receptor']
"['O=C(O)[C@H]1[C@@H]2Cc3ccc(F)cc3[C@@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1COc2ccc(Br)cc21'), 'Fc1ccc2c(c1)[C@@H]1[C@@H](CNC3COc4ccc(Br)cc43)[C@@H]1C2', ('[c:1]-[Br] >> [c:1]-[Oh]', None), 'Oc1ccc2c(c1)C(NC[C@H]1[C@@H]3Cc4ccc(F)cc4[C@H]13)CO2']",Oc1ccc2c(c1)C(NC[C@H]1[C@@H]3Cc4ccc(F)cc4[C@H]13)CO2,11.286354064941406,11.800000190734863,0.9148361682891846,1.0,2,1,12,0.3448275862068966,Oc1ccc([C@H]2COc3cc(O)ccc3C2)cc1,['='],[5.876],['uM'],['IC50'],['CHEMBL206'],['Estrogen receptor alpha']
"['O=C(O)[C@@H]1C[C@]12CCCc1ccccc12', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'Nc1cc(F)cc2c1NCC2'), 'Fc1cc2c(c(NC[C@@H]3C[C@]34CCCc3ccccc34)c1)NCC2']",Fc1cc2c(c(NC[C@@H]3C[C@]34CCCc3ccccc34)c1)NCC2,11.28111743927002,12.100000381469728,0.8692275881767273,1.0,1,1,13,0.3472222222222222,O=C(NC1(c2ccc(F)cc2)COC1)C1CC12CCc1ccccc12,['='],[3200.0],['nM'],['EC50'],['CHEMBL2492'],['Neuronal acetylcholine receptor protein alpha-7 subunit']
"['O=C(O)c1cccc2c1CCC21CC1', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1COc2c1ccc(F)c2F'), 'Fc1ccc2c(c1F)OC[C@@H]2NCc1cccc2c1CCC21CC1']",Fc1ccc2c(c1F)OC[C@@H]2NCc1cccc2c1CCC21CC1,11.27879810333252,11.800000190734863,0.913611650466919,1.0,1,1,14,0.3548387096774194,Fc1ccccc1CNC1CC12CCc1ccccc12,['='],[32.0],['uM'],['IC50'],['CHEMBL2039'],['Monoamine oxidase B']
"['Cc1cc(C)c2nc(C(=O)O)ccc2c1', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCC2C1C2(F)F'), 'Cc1cc(C)c2nc(CNC3CCC4C3C4(F)F)ccc2c1']",Cc1cc(C)c2nc(CNC3CCC4C3C4(F)F)ccc2c1,11.266191482543944,11.699999809265137,0.927219569683075,1.0,1,1,15,0.3333333333333333,Cc1cc(C)c2nc(-c3ccccc3)ccc2c1,[nan],[14.1254],['uM'],['Potency'],['CHEMBL1075094'],['Nuclear factor erythroid 2-related factor 2']
"['O=C1CCCc2cc(F)cc(F)c21', ('[F]-[c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1.[#6&!$(C=[O,N]):9][Nh2:1] >> [#6&!$(C=[O,N]):9][N:1][c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1', 'Cc1cccc([C@H](C)N)c1F'), 'Cc1cccc([C@H](C)Nc2cc(F)c3c(c2)CCCC3=O)c1F']",Cc1cccc([C@H](C)Nc2cc(F)c3c(c2)CCCC3=O)c1F,11.263943672180176,12.100000381469728,0.866582989692688,1.0,1,1,16,0.31746031746031744,CC(Nc1ccc2c(c1)CCNCC2)c1ccccc1Cl,['='],[14.0],['nM'],['Ki'],['CHEMBL3371'],['Serotonin 6 (5-HT6) receptor']
"['O=C(O)c1cccc2c1CCCC2=O', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CCc2cccnc21'), 'O=C1CCCc2c(CN[C@H]3CCc4cccnc43)cccc21']",O=C1CCCc2c(CN[C@H]3CCc4cccnc43)cccc21,11.262810707092283,11.600000381469728,0.9427087306976318,1.0,1,1,4,0.37681159420289856,O=C(Nc1cccc2[nH]ncc12)NC1CCc2cccnc21,['='],[1350.0],['nM'],['IC50'],['CHEMBL4794'],['Vanilloid receptor']
"['O=C(O)[C@H]1Cc2ccc(F)cc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCC(F)(F)c2ccccc21'), 'Fc1ccc2c(c1)[C@@H](CNC1CCC(F)(F)c3ccccc31)C2']",Fc1ccc2c(c1)[C@@H](CNC1CCC(F)(F)c3ccccc31)C2,11.262537002563477,12.100000381469728,0.8663665652275085,1.0,1,1,17,0.3283582089552239,COc1ccc(F)cc1C1CC1CNC1(c2ccccc2OC)CC1.Cl,['='],[874.0],['nM'],['EC50'],['CHEMBL225'],['Serotonin 2c (5-HT2c) receptor']
"['O=C(O)c1cccc2c1CCCC2=O', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1COc2ccccc21'), 'O=C1CCCc2c(CNC3COc4ccccc43)cccc21']",O=C1CCCc2c(CNC3COc4ccccc43)cccc21,11.25826930999756,11.600000381469728,0.9419487714767456,1.0,1,1,18,0.38461538461538464,COc1cc(CCNC2COc3ccccc32)c(OC)cc1C#N,['='],[108.0],['nM'],['EC50'],['CHEMBL224'],['Serotonin 2a (5-HT2a) receptor']
"['O=C(O)[C@@H]1C[C@]12CCCc1ccccc12', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCc2cc(F)ccc21'), 'Fc1ccc2c(c1)CCC2NC[C@@H]1C[C@]12CCCc1ccccc12']",Fc1ccc2c(c1)CCC2NC[C@@H]1C[C@]12CCCc1ccccc12,11.247591972351074,12.100000381469728,0.8640688061714172,1.0,1,1,7,0.3870967741935484,Fc1ccccc1CNC1CC12CCc1ccccc12,['='],[32.0],['uM'],['IC50'],['CHEMBL2039'],['Monoamine oxidase B']
"['O=C1CCCc2cc(F)c(F)cc21', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'C=C(N)c1ccnc(C)n1'), 'C=C(NC1CCCc2cc(F)c(F)cc21)c1ccnc(C)n1']",C=C(NC1CCCc2cc(F)c(F)cc21)c1ccnc(C)n1,11.24084186553955,11.600000381469728,0.9390348196029664,1.0,1,1,19,0.390625,O=C(NC1CCCc2ccccc21)c1cc(Cl)ccn1,[nan],[28.1838],['uM'],['Potency'],['CHEMBL1784'],['Glucagon-like peptide 1 receptor']
"['O=C(O)[C@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCc2ccc(O)cc21'), 'Oc1ccc2c(c1)C(NC[C@H]1[C@@H]3Cc4cc(F)ccc4[C@H]13)CC2']",Oc1ccc2c(c1)C(NC[C@H]1[C@@H]3Cc4cc(F)ccc4[C@H]13)CC2,11.231817245483398,11.800000190734863,0.9060163497924804,1.0,1,1,6,0.48148148148148145,C#CCNC1CCc2ccc(O)cc21,[nan],[nan],[nan],['IC50'],['CHEMBL220'],['Acetylcholinesterase']
"['O=C(O)C[C@@H]1CCCc2ccc(F)cc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1COc2ccccc21'), 'Fc1ccc2c(c1)[C@H](CCNC1COc3ccccc31)CCC2']",Fc1ccc2c(c1)[C@H](CCNC1COc3ccccc31)CCC2,11.22957706451416,11.800000190734863,0.9056548476219176,1.0,1,1,0,0.38461538461538464,COc1cc(CCNC2COc3ccccc32)c(OC)cc1Br,['='],[23.6],['nM'],['EC50'],['CHEMBL224'],['Serotonin 2a (5-HT2a) receptor']
"['O=C1C[C@H](C(=O)O)Cc2ccccc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCC[C@@H]2CC[C@H]12'), 'O=C1C[C@H](CNC2CCC[C@@H]3CC[C@H]23)Cc2ccccc21']",O=C1C[C@H](CNC2CCC[C@@H]3CC[C@H]23)Cc2ccccc21,11.210299491882324,11.699999809265137,0.9180423021316528,1.0,1,1,8,0.40350877192982454,O=C1CC(CN2CCC(Cc3ccccc3)CC2)Cc2ccccc21,['='],[1.4],['nM'],['Ki'],['CHEMBL287'],['Sigma opioid receptor']
"['O=C(O)[C@H]1[C@@H]2Cc3c(F)cccc3[C@@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCC2C1C2(F)F'), 'Fc1cccc2c1C[C@H]1[C@H](CNC3CCC4C3C4(F)F)[C@@H]21']",Fc1cccc2c1C[C@H]1[C@H](CNC3CCC4C3C4(F)F)[C@@H]21,11.200693130493164,11.800000190734863,0.9010021090507508,1.0,1,1,10,0.3157894736842105,Fc1cccc2c1CC1CNCC2C1,['='],[830.0],['nM'],['Ki'],['CHEMBL2492'],['Neuronal acetylcholine receptor protein alpha-7 subunit']
"['O=C(O)[C@@H]1CCCc2cc(O)ccc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'C[C@@H](N)c1ncc(F)cc1F'), 'C[C@@H](NC[C@@H]1CCCc2cc(O)ccc21)c1ncc(F)cc1F']",C[C@@H](NC[C@@H]1CCCc2cc(O)ccc21)c1ncc(F)cc1F,11.19570255279541,11.800000190734863,0.9001993536949158,1.0,1,1,20,0.43859649122807015,Oc1ccc(CC2CCCc3cc(O)ccc32)cc1,['='],[102.0],['nM'],['EC50'],['CHEMBL206'],['Estrogen receptor alpha']
"['O=C(O)[C@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1COc2ccc(Br)cc21'), 'Fc1ccc2c(c1)C[C@H]1[C@H](CNC3COc4ccc(Br)cc43)[C@@H]21', ('[c:1]-[Br] >> [c:1]-[Oh]', None), 'Oc1ccc2c(c1)C(NC[C@H]1[C@@H]3Cc4cc(F)ccc4[C@H]13)CO2']",Oc1ccc2c(c1)C(NC[C@H]1[C@@H]3Cc4cc(F)ccc4[C@H]13)CO2,11.190706253051758,11.699999809265137,0.9148361682891846,1.0,2,1,12,0.3387096774193548,Oc1ccc2c(c1)[C@H]1OCCN[C@@H]1CO2,['='],[4250.0],['nM'],['Ki'],['CHEMBL217'],['Dopamine D2 receptor']
"['O=C1CCCc2cc(F)cc(F)c21', ('[F]-[c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1.[#6&!$(C=[O,N]):9][Nh2:1] >> [#6&!$(C=[O,N]):9][N:1][c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1', 'NCc1cccc2c1OC(F)(F)O2'), 'O=C1CCCc2cc(NCc3cccc4c3OC(F)(F)O4)cc(F)c21']",O=C1CCCc2cc(NCc3cccc4c3OC(F)(F)O4)cc(F)c21,11.185681343078612,11.800000190734863,0.8985885381698608,1.0,1,1,21,0.3384615384615385,O=C(Cc1ccccc1F)Nc1ccc2c(c1)CCC2,[nan],[28.1838],['uM'],['Potency'],['CHEMBL1784'],['Glucagon-like peptide 1 receptor']
