path,molecule,proxy,target,qed,pka,num_reactions,num_non_unary_reactions,mode,similarity,ligand,ligand_IC50(nM),ligand_EC50,ligand_Activation at 3 uM,ligand_Activation at 3 uM (confirmatory_assay_AID_651783.csv)
"['Cc1cc(C)c2c(c1)[C@@H](N)CO2', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'Brc1ccc2c(c1)CC[C@@]1(CCN1)C2'), 'Cc1cc(C)c2c(c1)[C@@H](Nc1ccc3c(c1)CC[C@@]1(CCN1)C3)CO2']",Cc1cc(C)c2c(c1)[C@@H](Nc1ccc3c(c1)CC[C@@]1(CCN1)C3)CO2,10.344143867492676,11.100000381469728,0.8684467077255249,1.0,1,1,0,0.2711864406779661,c1ccc2c(c1)CNC1(CCCCC1)C2,,,8.71,
"['CCc1cccc2c1CC[C@@H]2N', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'Brc1ccc2c(c1)CC[C@@]1(CCN1)C2'), 'CCc1cccc2c1CC[C@@H]2Nc1ccc2c(c1)CC[C@@]1(CCN1)C2']",CCc1cccc2c1CC[C@@H]2Nc1ccc2c(c1)CC[C@@]1(CCN1)C2,10.29501247406006,11.100000381469728,0.8602166175842285,1.0,1,1,0,0.26666666666666666,c1ccc2c(c1)CNC1(CCCCC1)C2,,,8.71,
"['N[C@@H]1CCc2cc(F)cc(F)c2C1', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'NC1(c2ccc(F)c(Br)c2)CC1'), 'NC1(c2ccc(F)c(N[C@@H]3CCc4cc(F)cc(F)c4C3)c2)CC1']",NC1(c2ccc(F)c(N[C@@H]3CCc4cc(F)cc(F)c4C3)c2)CC1,10.28754711151123,10.899999618530272,0.8907804489135742,1.0,1,1,8,0.26153846153846155,O=C1CC(c2cc(F)ccc2F)c2cc3c(cc2N1)CCC3,,,13.73,
"['Cc1cc(C)c2c(c1)C[C@@H]2N', ('[Nh2:6]-[#6&!$(C=[O,N]):10].[Nh2:5]-[#6&!$(C=[O,N]):20] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'NCC1CCc2cn[nH]c2C1'), 'Cc1cc(C)c2c(c1)C[C@@H]2NC(=O)NCC1CCc2cn[nH]c2C1']",Cc1cc(C)c2c(c1)C[C@@H]2NC(=O)NCC1CCc2cn[nH]c2C1,10.27462387084961,11.399999618530272,0.8123107552528381,1.0,1,1,2,0.2676056338028169,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,,,14.17,
"['N[C@@H]1CCc2cc(F)cc(F)c2C1', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'O=C(O)[C@@H]1C[C@]12C(=O)Nc1ccccc12'), 'O=C1Nc2ccccc2[C@@]12C[C@H]2CN[C@@H]1CCc2cc(F)cc(F)c2C1']",O=C1Nc2ccccc2[C@@]12C[C@H]2CN[C@@H]1CCc2cc(F)cc(F)c2C1,10.270475387573242,10.899999618530272,0.8878265619277954,1.0,1,1,7,0.2804878048780488,CC1(Cc2cccc(F)c2)C(=O)Nc2ccc(S(=O)(=O)NC3CCCCC3)cc21,,,10.95,
"['Cc1c(CN)ccc(F)c1F', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'Brc1ccc2c(c1)CC[C@@]1(CCN1)C2'), 'Cc1c(CNc2ccc3c(c2)CC[C@@]2(CCN2)C3)ccc(F)c1F']",Cc1c(CNc2ccc3c(c2)CC[C@@]2(CCN2)C3)ccc(F)c1F,10.2601900100708,10.899999618530272,0.886049211025238,1.0,1,1,9,0.2923076923076923,COc1cccc(CNc2ccc3c(c2)CCC3)c1,,,13.33,
"['O[C@]1(c2ccc3c(c2)CCC3)CCNC1', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'Cc1occc1[C@@H]1C[C@H]1C(=O)O'), 'Cc1occc1[C@@H]1C[C@H]1CN1CC[C@](O)(c2ccc3c(c2)CCC3)C1']",Cc1occc1[C@@H]1C[C@H]1CN1CC[C@](O)(c2ccc3c(c2)CCC3)C1,10.180691719055176,10.600000381469728,0.9224498867988586,1.0,1,1,10,0.2857142857142857,O=C(CN1CCC(O)(c2ccc3c(c2)OCO3)CC1)OC1CCCCC1,,,12.71,
"['Cc1cc(C)c2c(c1)C[C@@H]2N', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'O=C(O)[C@H]1CNC[C@@H]1c1ccccc1'), 'Cc1cc(C)c2c(c1)C[C@@H]2NC[C@H]1CNC[C@@H]1c1ccccc1']",Cc1cc(C)c2c(c1)C[C@@H]2NC[C@H]1CNC[C@@H]1c1ccccc1,10.169512748718262,10.699999809265137,0.9033015370368958,1.0,1,1,11,0.3114754098360656,CCOC(=O)[C@@H]1CCNC[C@@H]1c1ccccc1,,,14.14,
"['N[C@@H]1CC2(CC2)Oc2c(F)cccc21', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'O=C(O)c1cccc([C@H]2CCCNC2)c1'), 'Fc1cccc2c1OC1(CC1)C[C@H]2NCc1cccc([C@H]2CCCNC2)c1']",Fc1cccc2c1OC1(CC1)C[C@H]2NCc1cccc([C@H]2CCCNC2)c1,10.169229507446287,11.100000381469728,0.8393248319625854,1.0,1,1,12,0.29333333333333333,Cn1c(SCc2ccccc2)nnc1C1CCCNC1,,,13.97,
"['O[C@@H]1CC2(CCC2)Oc2ccccc21', ('[#6&!$(C=[O]):1]-[Oh:2].[C:3](=[O:4])-[Oh] >> [C:3](=[O:4])-[O:2]-[#6&!$(C=[O]):1]', 'O=C(O)[C@@H]1C[C@]12C(=O)Nc1ccccc12'), 'O=C(O[C@@H]1CC2(CCC2)Oc2ccccc21)[C@@H]1C[C@]12C(=O)Nc1ccccc12']",O=C(O[C@@H]1CC2(CCC2)Oc2ccccc21)[C@@H]1C[C@]12C(=O)Nc1ccccc12,10.164913177490234,11.300000190734863,0.8091897964477539,1.0,1,1,13,0.31666666666666665,O=C1Nc2ccccc2C12OCCCO2,,,8.63,
"['Cc1cc(C)c2c(c1)C[C@@H]2N', ('[Nh2:5]-[#6&!$(C=[O,N]):20].[Nh2:6]-[#6&!$(C=[O,N]):10] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'N[C@H]1CCN(c2ccncn2)C1'), 'Cc1cc(C)c2c(c1)C[C@@H]2NC(=O)N[C@H]1CCN(c2ccncn2)C1']",Cc1cc(C)c2c(c1)C[C@@H]2NC(=O)N[C@H]1CCN(c2ccncn2)C1,10.158368110656738,10.699999809265137,0.9013227820396424,1.0,1,1,2,0.3194444444444444,Cc1cc(C)cc(NC(=O)C2CCN(c3cnccn3)CC2)c1,,,15.14,
"['N[C@@H]1CCc2cc(F)cc(F)c2C1', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'CN1Cc2cc(Br)c(F)cc2C1=O'), 'CN1Cc2cc(N[C@@H]3CCc4cc(F)cc(F)c4C3)c(F)cc2C1=O']",CN1Cc2cc(N[C@@H]3CCc4cc(F)cc(F)c4C3)c(F)cc2C1=O,10.15140438079834,10.699999809265137,0.9000874161720276,1.0,1,1,14,0.2714285714285714,CCCN1CCC(NC(=O)Nc2ccc(F)cc2F)CC1,,,8.79,
"['Cc1cc(C)c2c(c1)C[C@@H]2N', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'C[C@]1(C#N)C[C@](O)(c2ncc(Br)cn2)C1'), 'Cc1cc(C)c2c(c1)C[C@@H]2Nc1cnc([C@]2(O)C[C@@](C)(C#N)C2)nc1']",Cc1cc(C)c2c(c1)C[C@@H]2Nc1cnc([C@]2(O)C[C@@](C)(C#N)C2)nc1,10.149206161499023,10.699999809265137,0.8996976613998413,1.0,1,1,15,0.2318840579710145,Cc1cc(C)c2nc(N3CCN(C)CC3)c(C#N)cc2c1,,,49.28,53.58
"['Cc1cc(C)c2c(c1)C[C@@H]2N', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'CN1Cc2cc(Br)c(F)cc2C1=O'), 'Cc1cc(C)c2c(c1)C[C@@H]2Nc1cc2c(cc1F)C(=O)N(C)C2']",Cc1cc(C)c2c(c1)C[C@@H]2Nc1cc2c(cc1F)C(=O)N(C)C2,10.146562576293944,10.600000381469728,0.916275680065155,1.0,1,1,14,0.25333333333333335,Cc1ccc(SCC(=O)Nc2ccc(N3CCN(C)CC3)c(F)c2)c(C)c1,5547.0,3.499,60.11,79.64
"['Cc1cc(C)c2c(c1)C[C@@H]2N', ('[Nh2:6]-[#6&!$(C=[O,N]):10].[Nh2:5]-[#6&!$(C=[O,N]):20] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'Cc1ncnc(CN)c1C'), 'Cc1cc(C)c2c(c1)C[C@@H]2NC(=O)NCc1ncnc(C)c1C']",Cc1cc(C)c2c(c1)C[C@@H]2NC(=O)NCc1ncnc(C)c1C,10.144100189208984,10.600000381469728,0.9158308506011964,1.0,1,1,16,0.28125,COc1ccc(CNC(=O)NC2CCCCC2)cc1,,,10.18,
"['Cc1cc(C)c2c(c1)C[C@@H]2N', ('[#6&!$(C=[O,N]):9][Nh2:1].[F]-[c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1 >> [#6&!$(C=[O,N]):9][N:1][c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1', 'O=C(c1ccc(F)cc1)N1CC2CNCC2C1'), 'Cc1cc(C)c2c(c1)C[C@@H]2Nc1ccc(C(=O)N2CC3CNCC3C2)cc1']",Cc1cc(C)c2c(c1)C[C@@H]2Nc1ccc(C(=O)N2CC3CNCC3C2)cc1,10.140532493591309,10.800000190734863,0.8816049695014954,1.0,1,1,4,0.3559322033898305,Cc1cc(C)c(C(=O)c2ccc(C(=O)N3CCCCC3)cc2)c(C)c1,,,35.67,
"['Cc1cc(C)c2c(c1)C[C@@H]2N', ('[#6&!$(C=[O,N]):9][Nh2:1].[F]-[c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1 >> [#6&!$(C=[O,N]):9][N:1][c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1', 'CC1C(=O)NCCN1C(=O)c1ccc(F)cc1'), 'Cc1cc(C)c2c(c1)C[C@@H]2Nc1ccc(C(=O)N2CCNC(=O)C2C)cc1']",Cc1cc(C)c2c(c1)C[C@@H]2Nc1ccc(C(=O)N2CCNC(=O)C2C)cc1,10.138923645019531,10.800000190734863,0.8813251256942749,1.0,1,1,17,0.36764705882352944,COC(=O)CC1C(=O)NCCN1C(=O)c1ccccc1,,,10.31,
"['O=C(O)C[C@@H]1CCc2cc(F)ccc2C1', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1C[C@]12CCOc1ccccc12'), 'Fc1ccc2c(c1)CC[C@@H](CCN[C@@H]1C[C@]13CCOc1ccccc13)C2']",Fc1ccc2c(c1)CC[C@@H](CCN[C@@H]1C[C@]13CCOc1ccccc13)C2,10.138752937316896,10.800000190734863,0.8812954425811768,1.0,1,1,18,0.3048780487804878,O=C(CN1C(=O)NC2(CCOc3ccccc32)C1=O)NCCc1ccc(F)cc1,,,12.16,
"['Cc1cc(C)c2c(c1)C[C@@H]2N', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'CS(=O)(=O)NC1CCc2cc(Br)ccc21'), 'Cc1cc(C)c2c(c1)C[C@@H]2Nc1ccc2c(c1)CCC2NS(C)(=O)=O']",Cc1cc(C)c2c(c1)C[C@@H]2Nc1ccc2c(c1)CCC2NS(C)(=O)=O,10.135478019714355,10.800000190734863,0.8807263374328613,1.0,1,1,1,0.3230769230769231,Cc1ccc(S(=O)(=O)NC2CCCc3ccccc32)cc1C,,,11.6,
"['N[C@@H]1CCc2cc(F)ccc2C1', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'Fc1ccc(Br)cc1CN1CCNCC1'), 'Fc1ccc2c(c1)CC[C@@H](Nc1ccc(F)c(CN3CCNCC3)c1)C2']",Fc1ccc2c(c1)CC[C@@H](Nc1ccc(F)c(CN3CCNCC3)c1)C2,10.124780654907228,10.800000190734863,0.8788681626319885,1.0,1,1,19,0.3013698630136986,CC(C)c1ccc2c(c1)C(N1CCNCC1)Cc1ccc(F)cc1S2,,,36.33,
"['O[C@]1(c2ccc3c(c2)CCC3)CCNC1', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)N1CCc2cc(O)ccc21'), 'Oc1ccc2c(c1)CCN2CN1CC[C@](O)(c2ccc3c(c2)CCC3)C1']",Oc1ccc2c(c1)CCN2CN1CC[C@](O)(c2ccc3c(c2)CCC3)C1,10.114943504333496,10.699999809265137,0.8936333656311035,1.0,1,1,20,0.2857142857142857,O=C(CN1CCC(O)(c2ccc3c(c2)OCO3)CC1)N1CCOCC1,,,11.18,
"['C[C@@H](N)c1ccc2c(c1)CCCO2', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'O=C1CC(C(=O)O)c2cccc(F)c21'), 'C[C@@H](NCC1CC(=O)c2c(F)cccc21)c1ccc2c(c1)CCCO2']",C[C@@H](NCC1CC(=O)c2c(F)cccc21)c1ccc2c(c1)CCCO2,10.10279941558838,10.600000381469728,0.9083886742591858,1.0,1,1,21,0.30985915492957744,CC(NC(=O)C1CCCC1)c1ccc2c(c1)OCCO2,,,11.28,
"['N[C@@H]1CCc2ccccc2[C@H]1F', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'CN1Cc2cc(Br)c(F)cc2C1=O'), 'CN1Cc2cc(N[C@@H]3CCc4ccccc4[C@H]3F)c(F)cc2C1=O']",CN1Cc2cc(N[C@@H]3CCc4ccccc4[C@H]3F)c(F)cc2C1=O,10.101076126098633,10.600000381469728,0.9080787897109984,1.0,1,1,14,0.2876712328767123,CN1CC(=O)N(CC(=O)NCc2ccc(F)cc2)c2ccccc2C1=O,,,15.78,
"['O=C(O)[C@@]12C[C@@H]1Cc1ccccc1N2', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NCc1cccc2c1OC(F)(F)O2'), 'FC1(F)Oc2cccc(CNC[C@@]34C[C@@H]3Cc3ccccc3N4)c2O1']",FC1(F)Oc2cccc(CNC[C@@]34C[C@@H]3Cc3ccccc3N4)c2O1,10.097467422485352,10.699999809265137,0.8905481100082397,1.0,1,1,22,0.2375,CC1(C)Cc2cccc(OCC(=O)NCc3ccccc3F)c2O1,,,14.76,
"['O=C(O)[C@@H]1[C@@H]2Oc3ccccc3[C@@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1C[C@]12CCOc1ccccc12'), 'c1ccc2c(c1)O[C@H]1[C@@H](CN[C@@H]3C[C@]34CCOc3ccccc34)[C@@H]21']",c1ccc2c(c1)O[C@H]1[C@@H](CN[C@@H]3C[C@]34CCOc3ccccc34)[C@@H]21,10.093585968017578,10.399999618530272,0.9419424533843994,1.0,1,1,5,0.2727272727272727,CN1CCC2(CC1)CC(NC=O)c1ccccc1O2,,,10.47,
"['Cc1cc(C)c2c(c1)C[C@@H]2N', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'Brc1ccc2c(c1)CCC2N1CCCC1'), 'Cc1cc(C)c2c(c1)C[C@@H]2Nc1ccc2c(c1)CCC2N1CCCC1']",Cc1cc(C)c2c(c1)C[C@@H]2Nc1ccc2c(c1)CCC2N1CCCC1,10.09010887145996,11.0,0.8414074778556824,1.0,1,1,1,0.2833333333333333,c1ccc2c(c1)CC(N1CCCCC1)c1ccccc1N2,,,9.78,
"['Cc1cc2c(cc1C)O[C@@H](C(=O)O)C=C2', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NCc1cccc2c1OC(F)(F)O2'), 'Cc1cc2c(cc1C)O[C@@H](CNCc1cccc3c1OC(F)(F)O3)C=C2']",Cc1cc2c(cc1C)O[C@@H](CNCc1cccc3c1OC(F)(F)O3)C=C2,10.086709976196287,10.699999809265137,0.8886514902114868,1.0,1,1,23,0.25,Oc1ccc(CNCC2COc3ccccc3O2)cc1,,,37.67,
"['C[C@@H](N)c1ccc2c(c1)CCCO2', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'O=C(O)[C@@H]1C[C@]12C(=O)Nc1ccccc12'), 'C[C@@H](NC[C@@H]1C[C@]12C(=O)Nc1ccccc12)c1ccc2c(c1)CCCO2']",C[C@@H](NC[C@@H]1C[C@]12C(=O)Nc1ccccc12)c1ccc2c(c1)CCCO2,10.083029747009276,10.699999809265137,0.8880032300949097,1.0,1,1,21,0.3287671232876712,CC(NC(=O)C12CC3CC(CC(C3)C1)C2)c1ccc2c(c1)OCCO2,,,12.23,
"['Cc1cc(C=O)cc([C@@H]2C[C@@H]2C(=O)O)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'O=C1c2ccccc2[C@@H]2CNC[C@H]12'), 'Cc1cc(CN2C[C@@H]3C(=O)c4ccccc4[C@@H]3C2)cc([C@@H]2C[C@@H]2C(=O)O)c1']",Cc1cc(CN2C[C@@H]3C(=O)c4ccccc4[C@@H]3C2)cc([C@@H]2C[C@@H]2C(=O)O)c1,10.078669548034668,10.600000381469728,0.9040545225143432,1.0,1,1,24,0.3114754098360656,O=C1c2ccccc2C(O)N1Cc1ccccc1,,,11.34,
"['FC(F)c1ccc2c(c1)CNC2', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)[C@@H]1C[C@]12C(=O)Nc1ccccc12'), 'O=C1Nc2ccccc2[C@@]12C[C@H]2CN1Cc2ccc(C(F)F)cc2C1']",O=C1Nc2ccccc2[C@@]12C[C@H]2CN1Cc2ccc(C(F)F)cc2C1,10.073534965515137,10.5,0.9204182624816896,1.0,1,1,25,0.3225806451612903,CC(C)C12CN3CC(C(C)C)(CN(C1)C31C(=O)Nc3ccccc31)C2=O,,,18.19,
