path,molecule,proxy,target,qed,pka,num_reactions,num_non_unary_reactions,mode,similarity,ligand,ligand_relation,ligand_value,ligand_units,ligand_type,ligand_target,ligand_target_name
"['Cc1cc(C)c2c(c1)[C@@H](N)CO2', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'Brc1ccc2c(c1)CC[C@@]1(CCN1)C2'), 'Cc1cc(C)c2c(c1)[C@@H](Nc1ccc3c(c1)CC[C@@]1(CCN1)C3)CO2']",Cc1cc(C)c2c(c1)[C@@H](Nc1ccc3c(c1)CC[C@@]1(CCN1)C3)CO2,10.344143867492676,11.100000381469728,0.8684467077255249,1.0,1,1,0,0.2923076923076923,Cc1cc(C)c(S(=O)(=O)Nc2ccc3c(c2)CCC3)c(C)c1,[nan],[11.2202],['uM'],['Potency'],['CHEMBL1784'],['Glucagon-like peptide 1 receptor']
"['CCc1cccc2c1CC[C@@H]2N', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'Brc1ccc2c(c1)CC[C@@]1(CCN1)C2'), 'CCc1cccc2c1CC[C@@H]2Nc1ccc2c(c1)CC[C@@]1(CCN1)C2']",CCc1cccc2c1CC[C@@H]2Nc1ccc2c(c1)CC[C@@]1(CCN1)C2,10.29501247406006,11.100000381469728,0.8602166175842285,1.0,1,1,0,0.30303030303030304,CCc1cccc2c1NC1(CCCC1)CC2C.Cl,[nan],[89.1251],['uM'],['Potency'],['CHEMBL1977'],['Vitamin D receptor']
"['N[C@@H]1CCc2cc(F)cc(F)c2C1', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'NC1(c2ccc(F)c(Br)c2)CC1'), 'NC1(c2ccc(F)c(N[C@@H]3CCc4cc(F)cc(F)c4C3)c2)CC1']",NC1(c2ccc(F)c(N[C@@H]3CCc4cc(F)cc(F)c4C3)c2)CC1,10.28754711151123,10.899999618530272,0.8907804489135742,1.0,1,1,8,0.3050847457627119,CCCNC1CCc2cc(F)ccc2C1,['='],[1512.0],['nM'],['Ki'],['CHEMBL1898'],['Serotonin 1b (5-HT1b) receptor']
"['Cc1cc(C)c2c(c1)C[C@@H]2N', ('[Nh2:6]-[#6&!$(C=[O,N]):10].[Nh2:5]-[#6&!$(C=[O,N]):20] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'NCC1CCc2cn[nH]c2C1'), 'Cc1cc(C)c2c(c1)C[C@@H]2NC(=O)NCC1CCc2cn[nH]c2C1']",Cc1cc(C)c2c(c1)C[C@@H]2NC(=O)NCC1CCc2cn[nH]c2C1,10.27462387084961,11.399999618530272,0.8123107552528381,1.0,1,1,2,0.36486486486486486,Cc1cccc2c1C(NC(=O)Nc1cccc3[nH]ncc13)CC2,['='],[595.0],['nM'],['IC50'],['CHEMBL4794'],['Vanilloid receptor']
"['N[C@@H]1CCc2cc(F)cc(F)c2C1', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'O=C(O)[C@@H]1C[C@]12C(=O)Nc1ccccc12'), 'O=C1Nc2ccccc2[C@@]12C[C@H]2CN[C@@H]1CCc2cc(F)cc(F)c2C1']",O=C1Nc2ccccc2[C@@]12C[C@H]2CN[C@@H]1CCc2cc(F)cc(F)c2C1,10.270475387573242,10.899999618530272,0.8878265619277954,1.0,1,1,7,0.3492063492063492,CCCNC1CCc2cc(F)ccc2C1,['='],[1512.0],['nM'],['Ki'],['CHEMBL1898'],['Serotonin 1b (5-HT1b) receptor']
"['Cc1c(CN)ccc(F)c1F', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'Brc1ccc2c(c1)CC[C@@]1(CCN1)C2'), 'Cc1c(CNc2ccc3c(c2)CC[C@@]2(CCN2)C3)ccc(F)c1F']",Cc1c(CNc2ccc3c(c2)CC[C@@]2(CCN2)C3)ccc(F)c1F,10.2601900100708,10.899999618530272,0.886049211025238,1.0,1,1,9,0.3387096774193548,COc1ccccc1CNc1ccc2c(c1)CCC2,[nan],[2.3109],['uM'],['Potency'],['CHEMBL1075094'],['Nuclear factor erythroid 2-related factor 2']
"['O[C@]1(c2ccc3c(c2)CCC3)CCNC1', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'Cc1occc1[C@@H]1C[C@H]1C(=O)O'), 'Cc1occc1[C@@H]1C[C@H]1CN1CC[C@](O)(c2ccc3c(c2)CCC3)C1']",Cc1occc1[C@@H]1C[C@H]1CN1CC[C@](O)(c2ccc3c(c2)CCC3)C1,10.180691719055176,10.600000381469728,0.9224498867988586,1.0,1,1,10,0.3333333333333333,Cc1occc1C(=O)Nc1ccc2c(c1)CCC2,[nan],[7.3078],['uM'],['Potency'],['CHEMBL1075094'],['Nuclear factor erythroid 2-related factor 2']
"['Cc1cc(C)c2c(c1)C[C@@H]2N', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'O=C(O)[C@H]1CNC[C@@H]1c1ccccc1'), 'Cc1cc(C)c2c(c1)C[C@@H]2NC[C@H]1CNC[C@@H]1c1ccccc1']",Cc1cc(C)c2c(c1)C[C@@H]2NC[C@H]1CNC[C@@H]1c1ccccc1,10.169512748718262,10.699999809265137,0.9033015370368958,1.0,1,1,11,0.3387096774193548,Cc1ccc(N2CCN(C[C@@H]3C[C@@H]3c3ccccc3)CC2)c(C)c1,['='],[515.0],['nM'],['Ki'],['CHEMBL217'],['Dopamine D2 receptor']
"['N[C@@H]1CC2(CC2)Oc2c(F)cccc21', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'O=C(O)c1cccc([C@H]2CCCNC2)c1'), 'Fc1cccc2c1OC1(CC1)C[C@H]2NCc1cccc([C@H]2CCCNC2)c1']",Fc1cccc2c1OC1(CC1)C[C@H]2NCc1cccc([C@H]2CCCNC2)c1,10.169229507446287,11.100000381469728,0.8393248319625854,1.0,1,1,12,0.3709677419354839,N#Cc1cccc([C@@H]2CCCNC2)c1,['>'],[217.0],['nM'],['Ki'],['CHEMBL217'],['Dopamine D2 receptor']
"['O[C@@H]1CC2(CCC2)Oc2ccccc21', ('[#6&!$(C=[O]):1]-[Oh:2].[C:3](=[O:4])-[Oh] >> [C:3](=[O:4])-[O:2]-[#6&!$(C=[O]):1]', 'O=C(O)[C@@H]1C[C@]12C(=O)Nc1ccccc12'), 'O=C(O[C@@H]1CC2(CCC2)Oc2ccccc21)[C@@H]1C[C@]12C(=O)Nc1ccccc12']",O=C(O[C@@H]1CC2(CCC2)Oc2ccccc21)[C@@H]1C[C@]12C(=O)Nc1ccccc12,10.164913177490234,11.300000190734863,0.8091897964477539,1.0,1,1,13,0.3815789473684211,O=C1CCc2ccc(NC(=O)N[C@@H]3CC4(CCCC4)Oc4ccccc43)cc2N1,['='],[7100.0],['nM'],['IC50'],['CHEMBL4794'],['Vanilloid receptor']
"['Cc1cc(C)c2c(c1)C[C@@H]2N', ('[Nh2:5]-[#6&!$(C=[O,N]):20].[Nh2:6]-[#6&!$(C=[O,N]):10] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'N[C@H]1CCN(c2ccncn2)C1'), 'Cc1cc(C)c2c(c1)C[C@@H]2NC(=O)N[C@H]1CCN(c2ccncn2)C1']",Cc1cc(C)c2c(c1)C[C@@H]2NC(=O)N[C@H]1CCN(c2ccncn2)C1,10.158368110656738,10.699999809265137,0.9013227820396424,1.0,1,1,2,0.39705882352941174,CC(C)(C)OC(=O)N1CCC(C2CCN(c3ccncn3)CC2)CC1,['='],[116.0],['nM'],['EC50'],['CHEMBL5652'],['Glucose-dependent insulinotropic receptor']
"['N[C@@H]1CCc2cc(F)cc(F)c2C1', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'CN1Cc2cc(Br)c(F)cc2C1=O'), 'CN1Cc2cc(N[C@@H]3CCc4cc(F)cc(F)c4C3)c(F)cc2C1=O']",CN1Cc2cc(N[C@@H]3CCc4cc(F)cc(F)c4C3)c(F)cc2C1=O,10.15140438079834,10.699999809265137,0.9000874161720276,1.0,1,1,14,0.3333333333333333,CCCN1CCO[C@@H]2c3cc4c(cc3CC[C@H]21)CN(C)C4=O,['<'],[5.0],[nan],['pKi'],['CHEMBL217'],['Dopamine D2 receptor']
"['Cc1cc(C)c2c(c1)C[C@@H]2N', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'C[C@]1(C#N)C[C@](O)(c2ncc(Br)cn2)C1'), 'Cc1cc(C)c2c(c1)C[C@@H]2Nc1cnc([C@]2(O)C[C@@](C)(C#N)C2)nc1']",Cc1cc(C)c2c(c1)C[C@@H]2Nc1cnc([C@]2(O)C[C@@](C)(C#N)C2)nc1,10.149206161499023,10.699999809265137,0.8996976613998413,1.0,1,1,15,0.2318840579710145,Cc1cc(C)c2nc(N3CCN(C)CC3)c(C#N)cc2c1,[nan],[32.6427],['uM'],['Potency'],['CHEMBL1075094'],['Nuclear factor erythroid 2-related factor 2']
"['Cc1cc(C)c2c(c1)C[C@@H]2N', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'CN1Cc2cc(Br)c(F)cc2C1=O'), 'Cc1cc(C)c2c(c1)C[C@@H]2Nc1cc2c(cc1F)C(=O)N(C)C2']",Cc1cc(C)c2c(c1)C[C@@H]2Nc1cc2c(cc1F)C(=O)N(C)C2,10.146562576293944,10.600000381469728,0.916275680065155,1.0,1,1,14,0.2857142857142857,CCCN1CCO[C@@H]2c3cc4c(cc3CC[C@H]21)CN(C)C4=O,['<'],[5.0],[nan],['pKi'],['CHEMBL217'],['Dopamine D2 receptor']
"['Cc1cc(C)c2c(c1)C[C@@H]2N', ('[Nh2:6]-[#6&!$(C=[O,N]):10].[Nh2:5]-[#6&!$(C=[O,N]):20] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'Cc1ncnc(CN)c1C'), 'Cc1cc(C)c2c(c1)C[C@@H]2NC(=O)NCc1ncnc(C)c1C']",Cc1cc(C)c2c(c1)C[C@@H]2NC(=O)NCc1ncnc(C)c1C,10.144100189208984,10.600000381469728,0.9158308506011964,1.0,1,1,16,0.3389830508474576,Cc1ccc(CNC(=O)NC2CCCCC2)cc1,[nan],[29.0929],['uM'],['Potency'],['CHEMBL1075094'],['Nuclear factor erythroid 2-related factor 2']
"['Cc1cc(C)c2c(c1)C[C@@H]2N', ('[#6&!$(C=[O,N]):9][Nh2:1].[F]-[c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1 >> [#6&!$(C=[O,N]):9][N:1][c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1', 'O=C(c1ccc(F)cc1)N1CC2CNCC2C1'), 'Cc1cc(C)c2c(c1)C[C@@H]2Nc1ccc(C(=O)N2CC3CNCC3C2)cc1']",Cc1cc(C)c2c(c1)C[C@@H]2Nc1ccc(C(=O)N2CC3CNCC3C2)cc1,10.140532493591309,10.800000190734863,0.8816049695014954,1.0,1,1,4,0.4727272727272727,COc1ccc(C(=O)N2CC3CNCC3C2)cc1,['='],[100.0],['uM'],['Ki'],['CHEMBL2492'],['Neuronal acetylcholine receptor protein alpha-7 subunit']
"['Cc1cc(C)c2c(c1)C[C@@H]2N', ('[#6&!$(C=[O,N]):9][Nh2:1].[F]-[c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1 >> [#6&!$(C=[O,N]):9][N:1][c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1', 'CC1C(=O)NCCN1C(=O)c1ccc(F)cc1'), 'Cc1cc(C)c2c(c1)C[C@@H]2Nc1ccc(C(=O)N2CCNC(=O)C2C)cc1']",Cc1cc(C)c2c(c1)C[C@@H]2Nc1ccc(C(=O)N2CCNC(=O)C2C)cc1,10.138923645019531,10.800000190734863,0.8813251256942749,1.0,1,1,17,0.410958904109589,COc1ccc(C(=O)N2CCNC(=O)C2CC(=O)Nc2ccc(C)cc2)cc1,[nan],[11.2202],['uM'],['Potency'],['CHEMBL1784'],['Glucagon-like peptide 1 receptor']
"['O=C(O)C[C@@H]1CCc2cc(F)ccc2C1', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1C[C@]12CCOc1ccccc12'), 'Fc1ccc2c(c1)CC[C@@H](CCN[C@@H]1C[C@]13CCOc1ccccc13)C2']",Fc1ccc2c(c1)CC[C@@H](CCN[C@@H]1C[C@]13CCOc1ccccc13)C2,10.138752937316896,10.800000190734863,0.8812954425811768,1.0,1,1,18,0.38095238095238093,CCCNC1CCc2cc(F)ccc2C1,['='],[1512.0],['nM'],['Ki'],['CHEMBL1898'],['Serotonin 1b (5-HT1b) receptor']
"['Cc1cc(C)c2c(c1)C[C@@H]2N', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'CS(=O)(=O)NC1CCc2cc(Br)ccc21'), 'Cc1cc(C)c2c(c1)C[C@@H]2Nc1ccc2c(c1)CCC2NS(C)(=O)=O']",Cc1cc(C)c2c(c1)C[C@@H]2Nc1ccc2c(c1)CCC2NS(C)(=O)=O,10.135478019714355,10.800000190734863,0.8807263374328613,1.0,1,1,1,0.36486486486486486,CS(=O)(=O)NC1CCc2cc(Cn3cc(CO)c(C(F)(F)F)n3)ccc21,['='],[6.3],[nan],['pEC50'],['CHEMBL4016'],"['Glutamate receptor ionotropic, AMPA 2']"
"['N[C@@H]1CCc2cc(F)ccc2C1', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'Fc1ccc(Br)cc1CN1CCNCC1'), 'Fc1ccc2c(c1)CC[C@@H](Nc1ccc(F)c(CN3CCNCC3)c1)C2']",Fc1ccc2c(c1)CC[C@@H](Nc1ccc(F)c(CN3CCNCC3)c1)C2,10.124780654907228,10.800000190734863,0.8788681626319885,1.0,1,1,19,0.43103448275862066,CCCNC1CCc2cc(F)ccc2C1,['='],[1512.0],['nM'],['Ki'],['CHEMBL1898'],['Serotonin 1b (5-HT1b) receptor']
"['O[C@]1(c2ccc3c(c2)CCC3)CCNC1', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)N1CCc2cc(O)ccc21'), 'Oc1ccc2c(c1)CCN2CN1CC[C@](O)(c2ccc3c(c2)CCC3)C1']",Oc1ccc2c(c1)CCN2CN1CC[C@](O)(c2ccc3c(c2)CCC3)C1,10.114943504333496,10.699999809265137,0.8936333656311035,1.0,1,1,20,0.3620689655172414,CCN1CCc2ccccc2Cc2ccc(O)cc2CC1,['='],[7.11],[nan],['pKi'],['CHEMBL217'],['Dopamine D2 receptor']
"['C[C@@H](N)c1ccc2c(c1)CCCO2', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'O=C1CC(C(=O)O)c2cccc(F)c21'), 'C[C@@H](NCC1CC(=O)c2c(F)cccc21)c1ccc2c(c1)CCCO2']",C[C@@H](NCC1CC(=O)c2c(F)cccc21)c1ccc2c(c1)CCCO2,10.10279941558838,10.600000381469728,0.9083886742591858,1.0,1,1,21,0.3037974683544304,O=C(NC(Cc1ccccc1)c1ccc2c(c1)OCCCO2)c1ccccc1F,[nan],[28.1838],['uM'],['Potency'],['CHEMBL1784'],['Glucagon-like peptide 1 receptor']
"['N[C@@H]1CCc2ccccc2[C@H]1F', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'CN1Cc2cc(Br)c(F)cc2C1=O'), 'CN1Cc2cc(N[C@@H]3CCc4ccccc4[C@H]3F)c(F)cc2C1=O']",CN1Cc2cc(N[C@@H]3CCc4ccccc4[C@H]3F)c(F)cc2C1=O,10.101076126098633,10.600000381469728,0.9080787897109984,1.0,1,1,14,0.36764705882352944,CCCN1CCO[C@@H]2c3cc4c(cc3CC[C@H]21)CN(C)C4=O,['<'],[5.0],[nan],['pKi'],['CHEMBL217'],['Dopamine D2 receptor']
"['O=C(O)[C@@]12C[C@@H]1Cc1ccccc1N2', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NCc1cccc2c1OC(F)(F)O2'), 'FC1(F)Oc2cccc(CNC[C@@]34C[C@@H]3Cc3ccccc3N4)c2O1']",FC1(F)Oc2cccc(CNC[C@@]34C[C@@H]3Cc3ccccc3N4)c2O1,10.097467422485352,10.699999809265137,0.8905481100082397,1.0,1,1,22,0.3333333333333333,FC1(F)Oc2cccc(CN3CCN(C4=Nc5cc(Cl)ccc5Nc5ccccc54)CC3)c2O1,['='],[8.0],['nM'],['Ki'],['CHEMBL217'],['Dopamine D2 receptor']
"['O=C(O)[C@@H]1[C@@H]2Oc3ccccc3[C@@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1C[C@]12CCOc1ccccc12'), 'c1ccc2c(c1)O[C@H]1[C@@H](CN[C@@H]3C[C@]34CCOc3ccccc34)[C@@H]21']",c1ccc2c(c1)O[C@H]1[C@@H](CN[C@@H]3C[C@]34CCOc3ccccc34)[C@@H]21,10.093585968017578,10.399999618530272,0.9419424533843994,1.0,1,1,5,0.31746031746031744,Fc1ccccc1CNC1CC12CCc1ccccc12,['='],[32.0],['uM'],['IC50'],['CHEMBL2039'],['Monoamine oxidase B']
"['Cc1cc(C)c2c(c1)C[C@@H]2N', ('[#6&!$(C=[O,N]):3]-[Nh2:1].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'Brc1ccc2c(c1)CCC2N1CCCC1'), 'Cc1cc(C)c2c(c1)C[C@@H]2Nc1ccc2c(c1)CCC2N1CCCC1']",Cc1cc(C)c2c(c1)C[C@@H]2Nc1ccc2c(c1)CCC2N1CCCC1,10.09010887145996,11.0,0.8414074778556824,1.0,1,1,1,0.40350877192982454,COc1ccc2c(c1)CCN1CCCC21,['>'],[100.0],['uM'],['IC50'],['CHEMBL2492'],['Neuronal acetylcholine receptor protein alpha-7 subunit']
